id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
15571,11,18,1200,7,3.5,0.71,7,3.5,0.71,10,5.0,1.41,0.38,0.26,0.57,0.57,0.18,137.75
15572,9,12,840,5,2.5,0.71,5,2.5,0.71,9,4.5,3.54,0.6,0.56,0.65,0.66,0.2,236.43
15573,10,19,988,9,4.5,0.71,9,4.5,2.12,10,5.0,1.41,0.72,0.57,0.22,0.26,2.81,205.88
15577,11,17,752,9,4.5,0.71,10,5.0,0.0,9,4.5,0.71,0.94,0.89,0.3,0.26,1.1,173.06
15578,16,29,1792,11,5.5,2.12,10,5.0,1.41,14,7.0,1.41,0.55,0.39,0.36,0.38,0.84,158.76
15579,12,16,940,9,4.5,2.12,8,4.0,2.83,9,4.5,2.12,0.57,0.54,0.36,0.32,0.18,157.5
15582,8,16,772,8,4.0,1.41,7,3.5,0.71,8,4.0,1.41,0.84,0.74,0.29,0.32,3.54,228.46
15585,8,15,832,7,3.5,2.12,6,3.0,1.41,8,4.0,2.83,0.81,0.72,0.36,0.38,1.18,214.92
15586,7,13,752,5,2.5,0.71,6,3.0,1.41,6,3.0,1.41,0.78,0.68,0.38,0.43,1.42,178.55
15587,9,19,816,7,3.5,0.71,8,4.0,1.41,8,4.0,1.41,0.96,0.92,0.2,0.2,4.36,234.33
15588,9,21,1128,6,3.0,2.83,6,3.0,2.83,7,3.5,3.54,0.84,0.76,0.38,0.44,1.98,234.38
15589,16,27,1928,11,5.5,2.12,9,4.5,2.12,16,8.0,1.41,0.28,0.16,0.34,0.32,0.78,146.7
15590,8,12,572,7,3.5,0.71,8,4.0,1.41,8,4.0,1.41,0.86,0.78,0.27,0.26,0.12,211.36
15591,10,25,1496,9,4.5,0.71,9,4.5,0.71,10,5.0,1.41,0.64,0.51,0.24,0.24,3.24,173.38
15592,10,25,1140,7,3.5,0.71,8,4.0,0.0,8,4.0,0.0,0.88,0.81,0.2,0.26,5.52,251.9
15594,10,12,612,6,3.0,0.0,8,4.0,1.41,8,4.0,0.0,0.55,0.49,0.55,0.51,0.0,209.17
15596,6,9,380,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.22,0.21,3.25,226.75
15598,6,7,372,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,0.66,0.6,0.58,0.54,0.0,196.62
15600,5,11,752,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.36,0.21,0.36,0.32,1.24,164.08
15601,4,6,256,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.38,0.36,0.0,123.0
15602,7,13,624,5,2.5,2.12,6,3.0,2.83,6,3.0,2.83,0.9,0.84,0.36,0.32,0.02,214.83
15604,2,5,208,2,1.0,0.0,2,1.0,0.0,2,1.0,0.0,1.0,1.0,0.42,0.4,0.02,245.5
15605,7,10,540,6,3.0,2.83,5,2.5,2.12,6,3.0,2.83,0.84,0.75,0.78,0.74,0.0,216.42
15607,2,4,168,2,1.0,0.0,2,1.0,0.0,2,1.0,0.0,1.0,1.0,0.66,0.66,0.02,251.0
15609,7,14,708,5,2.5,0.71,6,3.0,1.41,7,3.5,2.12,0.85,0.76,0.45,0.43,0.02,207.5
15613,3,7,296,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.42,0.4,0.03,249.5
15614,7,20,1232,5,2.5,0.71,6,3.0,0.0,6,3.0,0.0,0.7,0.62,0.56,0.6,0.66,219.0
15618,5,7,284,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.88,0.91,0.29,0.29,0.02,134.08
15622,5,11,484,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,0.95,0.9,0.55,0.55,3.27,226.25
15623,6,14,696,4,2.0,1.41,5,2.5,2.12,5,2.5,0.71,0.46,0.47,0.3,0.29,1.64,143.25
15626,7,16,664,5,2.5,0.71,6,3.0,1.41,5,2.5,0.71,1.0,1.0,0.35,0.34,3.28,250.8
15628,6,20,1240,4,2.0,1.41,4,2.0,1.41,5,2.5,0.71,0.5,0.5,0.35,0.35,4.7,199.25
15629,7,16,828,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,0.66,0.54,0.24,0.22,1.95,196.85
15631,6,14,568,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.56,0.56,2.47,252.5
15635,9,16,772,8,4.0,0.0,7,3.5,0.71,8,4.0,0.0,0.84,0.76,0.42,0.42,0.02,199.4
15638,9,24,1336,7,3.5,3.54,6,3.0,2.83,7,3.5,3.54,0.36,0.28,0.41,0.42,1.0,112.31
15639,9,16,868,8,4.0,2.83,7,3.5,2.12,9,4.5,3.54,0.66,0.5,0.24,0.18,1.07,148.96
15640,3,5,420,2,1.0,0.0,2,1.0,0.0,3,1.5,0.71,0.0,0.0,0.42,0.42,0.12,87.0
15641,8,22,1148,6,3.0,0.0,6,3.0,1.41,6,3.0,0.0,0.66,0.61,0.58,0.6,0.42,210.4
15642,7,15,708,6,3.0,0.0,7,3.5,0.71,6,3.0,0.0,0.8,0.71,0.25,0.29,1.63,159.54
15644,15,29,1632,9,4.5,0.71,12,6.0,0.0,13,6.5,2.12,0.69,0.53,0.42,0.42,0.52,209.58
15646,16,38,1640,9,4.5,0.71,11,5.5,0.71,11,5.5,2.12,0.94,0.9,0.21,0.2,3.32,216.38
15647,8,20,1323,7,3.5,0.71,7,3.5,0.71,8,4.0,0.0,0.54,0.34,0.46,0.51,2.02,199.38
15648,7,10,408,6,3.0,1.41,7,3.5,2.12,6,3.0,1.41,1.0,1.0,0.81,0.8,0.0,251.9
15650,15,28,1708,9,4.5,0.71,10,5.0,2.83,15,7.5,3.54,0.52,0.37,0.48,0.48,0.88,187.05
15651,14,25,1412,9,4.5,0.71,10,5.0,1.41,12,6.0,2.83,0.73,0.6,0.15,0.18,1.48,194.7
15652,18,41,2614,9,4.5,0.71,9,4.5,0.71,15,7.5,2.12,0.38,0.26,0.2,0.22,2.48,150.39
15653,12,17,984,7,3.5,2.12,6,3.0,2.83,11,5.5,3.54,0.31,0.22,0.2,0.15,0.76,110.78
15654,12,26,1576,8,4.0,1.41,7,3.5,2.12,11,5.5,0.71,0.57,0.4,0.31,0.4,2.24,154.12
15658,12,29,1176,9,4.5,2.12,9,4.5,2.12,9,4.5,2.12,1.0,1.0,0.11,0.11,5.78,235.56
15659,9,13,584,8,4.0,1.41,9,4.5,2.12,9,4.5,2.12,0.92,0.86,0.32,0.34,2.18,217.92
15661,7,12,576,6,3.0,1.41,5,2.5,2.12,6,3.0,1.41,0.5,0.5,0.35,0.35,1.32,197.8
15662,12,20,1084,12,6.0,2.83,11,5.5,2.12,12,6.0,2.83,0.66,0.5,0.46,0.5,0.16,183.81
15663,12,18,812,11,5.5,0.71,11,5.5,0.71,11,5.5,0.71,0.89,0.79,0.39,0.4,2.18,218.75
15664,11,23,1448,6,3.0,1.41,6,3.0,1.41,11,5.5,3.54,0.47,0.3,0.26,0.32,3.28,162.19
15665,17,28,1792,10,5.0,2.83,11,5.5,3.54,16,8.0,4.24,0.38,0.25,0.52,0.57,0.98,194.51
15666,19,39,3778,13,6.5,3.54,13,6.5,3.54,14,7.0,4.24,0.52,0.21,0.22,0.09,1.18,174.78
15667,9,16,660,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,1.0,1.0,0.18,0.18,2.92,226.1
15668,7,9,404,6,3.0,0.0,7,3.5,0.71,6,3.0,0.0,1.0,1.0,0.45,0.4,0.0,226.88
15669,15,22,908,12,6.0,4.24,13,6.5,3.54,13,6.5,3.54,1.0,1.0,0.28,0.26,0.66,212.0
15670,15,31,1564,9,4.5,0.71,11,5.5,2.12,11,5.5,0.71,0.8,0.7,0.19,0.22,3.08,215.42
15671,11,15,660,9,4.5,2.12,9,4.5,2.12,9,4.5,2.12,0.85,0.84,0.25,0.27,0.0,193.96
15673,14,28,2144,5,2.5,2.12,4,2.0,1.41,13,6.5,7.78,0.56,0.53,0.5,0.47,0.65,104.81
15674,6,12,572,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,0.86,0.77,0.34,0.36,2.19,192.83
15675,12,18,1080,9,4.5,2.12,8,4.0,1.41,12,6.0,4.24,0.74,0.65,0.54,0.55,0.76,184.56
15677,14,24,1328,12,6.0,1.41,11,5.5,0.71,14,7.0,0.0,0.68,0.5,0.2,0.28,2.04,174.0
15678,15,23,1148,9,4.5,3.54,11,5.5,3.54,12,6.0,5.66,0.82,0.75,0.29,0.3,0.6,221.34
15679,11,17,824,8,4.0,2.83,10,5.0,2.83,9,4.5,2.12,0.82,0.68,0.22,0.31,0.84,237.42
15680,14,31,1284,11,5.5,0.71,13,6.5,0.71,12,6.0,0.0,0.94,0.96,0.2,0.18,2.18,220.75
15681,16,26,1452,12,6.0,1.41,11,5.5,0.71,16,8.0,4.24,0.72,0.64,0.24,0.23,1.4,140.52
15682,18,33,1832,14,7.0,2.83,14,7.0,2.83,17,8.5,4.95,0.77,0.68,0.44,0.44,0.22,191.0
15683,16,36,1720,8,4.0,0.0,12,6.0,0.0,12,6.0,0.0,0.81,0.72,0.29,0.33,3.54,238.0
15685,12,19,1070,8,4.0,1.41,10,5.0,2.83,11,5.5,0.71,0.6,0.46,0.43,0.43,0.0,142.01
15686,11,24,1408,7,3.5,0.71,8,4.0,0.0,11,5.5,2.12,0.69,0.61,0.32,0.36,2.78,221.91
15687,18,34,1944,12,6.0,0.0,11,5.5,0.71,17,8.5,3.54,0.69,0.62,0.3,0.3,2.56,192.96
15688,16,35,2556,8,4.0,4.24,8,4.0,2.83,15,7.5,7.78,0.6,0.56,0.52,0.54,0.58,188.82
15690,11,16,876,11,5.5,2.12,10,5.0,1.41,11,5.5,2.12,0.72,0.57,0.28,0.33,0.12,208.82
15692,15,21,1260,8,4.0,1.41,10,5.0,2.83,12,6.0,0.0,0.58,0.49,0.47,0.52,0.25,225.72
15693,23,32,1600,16,8.0,1.41,14,7.0,2.83,20,10.0,2.83,0.73,0.58,0.19,0.21,0.94,191.72
15694,19,27,1764,11,5.5,0.71,11,5.5,2.12,16,8.0,0.0,0.48,0.36,0.57,0.58,0.68,218.81
15695,24,35,2268,15,7.5,0.71,13,6.5,0.71,21,10.5,2.12,0.48,0.32,0.42,0.5,0.98,185.54
15696,16,35,1944,10,5.0,1.41,11,5.5,2.12,14,7.0,2.83,0.66,0.48,0.26,0.34,3.62,199.01
15697,15,25,1284,7,3.5,0.71,8,4.0,1.41,10,5.0,1.41,0.62,0.53,0.31,0.32,2.17,186.38
15700,9,14,656,9,4.5,2.12,8,4.0,2.83,9,4.5,2.12,0.57,0.52,0.28,0.27,1.12,181.58
15701,7,18,1288,5,2.5,0.71,4,2.0,0.0,7,3.5,2.12,0.4,0.38,0.6,0.62,0.84,253.45
15703,14,20,976,11,5.5,2.12,11,5.5,0.71,12,6.0,1.41,0.82,0.68,0.48,0.5,0.95,219.71
15704,9,16,692,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,0.95,0.9,0.3,0.34,1.34,250.72
15706,12,22,888,9,4.5,2.12,9,4.5,2.12,9,4.5,2.12,1.0,1.0,0.39,0.38,1.47,239.78
15707,11,19,812,9,4.5,0.71,10,5.0,1.41,10,5.0,1.41,0.96,0.92,0.22,0.2,2.41,233.44
15708,4,4,176,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,0.75,0.72,0.5,0.45,0.0,204.0
15709,8,13,528,6,3.0,1.41,8,4.0,1.41,8,4.0,1.41,1.0,1.0,0.44,0.43,1.32,217.56
15710,11,14,603,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,0.82,0.76,0.45,0.42,0.01,206.27
15711,20,32,1516,16,8.0,1.41,16,8.0,2.83,16,8.0,1.41,0.84,0.73,0.25,0.3,2.18,229.14
15712,9,10,584,8,4.0,2.83,7,3.5,2.12,9,4.5,3.54,0.75,0.66,0.75,0.79,0.22,238.57
15713,9,18,848,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.88,0.8,0.16,0.14,2.21,205.45
15717,9,16,688,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,0.92,0.86,0.26,0.24,3.28,230.0
15718,14,29,1765,10,5.0,0.0,9,4.5,0.71,12,6.0,1.41,0.48,0.32,0.17,0.14,1.56,161.89
15720,6,8,336,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.66,0.66,0.0,226.62
15721,8,11,576,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.73,0.57,0.4,0.36,0.04,195.25
15723,6,11,544,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.86,0.78,0.27,0.22,0.17,147.75
15725,10,22,1560,9,4.5,2.12,9,4.5,2.12,10,5.0,1.41,0.59,0.34,0.32,0.37,3.28,172.29
15727,10,14,616,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,0.96,0.92,0.3,0.28,0.94,222.76
15728,7,16,872,7,3.5,2.12,6,3.0,1.41,7,3.5,2.12,0.68,0.52,0.14,0.2,4.58,151.35
15729,12,16,696,10,5.0,1.41,10,5.0,1.41,10,5.0,1.41,0.94,0.88,0.38,0.41,0.04,250.43
15733,11,21,892,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,0.96,0.92,0.15,0.14,1.15,211.2
15734,6,10,404,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.34,0.33,2.2,229.67
15735,10,23,1351,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,0.44,0.3,0.52,0.54,0.34,166.6
15736,6,10,460,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,0.9,0.84,0.6,0.62,0.02,252.0
15737,4,6,240,2,1.0,0.0,2,1.0,0.0,2,1.0,0.0,1.0,1.0,0.33,0.33,0.08,249.0
15738,6,12,488,4,2.0,0.0,5,2.5,0.71,4,2.0,0.0,1.0,1.0,0.32,0.31,3.28,251.62
15739,12,18,984,9,4.5,0.71,8,4.0,0.0,10,5.0,1.41,0.64,0.52,0.64,0.65,1.12,234.33
15740,6,11,508,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,0.94,0.89,0.58,0.57,0.0,152.75
15742,6,11,501,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,0.78,0.69,0.29,0.32,1.64,249.88
15743,11,15,784,8,4.0,1.41,7,3.5,0.71,9,4.5,0.71,0.73,0.56,0.47,0.52,0.03,223.93
15744,23,57,3649,10,5.0,2.83,11,5.5,2.12,18,9.0,2.83,0.44,0.33,0.36,0.4,1.74,178.24
15745,10,18,887,9,4.5,0.71,10,5.0,0.0,10,5.0,0.0,0.78,0.64,0.32,0.41,1.58,232.8
15746,13,26,1332,9,4.5,0.71,8,4.0,0.0,10,5.0,1.41,0.77,0.62,0.2,0.26,0.87,200.38
15747,9,15,748,9,4.5,3.54,8,4.0,2.83,9,4.5,3.54,0.86,0.78,0.4,0.44,0.11,183.64
15750,10,23,960,6,3.0,1.41,7,3.5,2.12,6,3.0,1.41,1.0,1.0,0.42,0.4,1.12,250.83
15751,7,9,608,6,3.0,1.41,4,2.0,0.0,6,3.0,1.41,0.4,0.24,0.4,0.34,0.02,133.15
15752,14,28,1328,12,6.0,0.0,11,5.5,0.71,12,6.0,0.0,0.86,0.74,0.44,0.5,0.16,236.81
15753,9,20,956,9,4.5,2.12,8,4.0,1.41,9,4.5,2.12,0.9,0.82,0.24,0.21,1.18,213.25
15755,10,21,1368,7,3.5,0.71,7,3.5,0.71,10,5.0,1.41,0.43,0.29,0.32,0.32,1.2,161.08
15756,10,14,632,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,0.93,0.88,0.29,0.26,0.02,198.88
15757,6,15,612,5,2.5,2.12,5,2.5,2.12,5,2.5,2.12,1.0,1.0,0.6,0.6,2.62,238.9
15760,6,10,500,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,0.8,0.71,0.6,0.57,0.01,215.33
15761,6,9,448,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.75,0.66,0.48,0.43,0.04,215.83
15762,10,22,992,8,4.0,0.0,9,4.5,0.71,8,4.0,0.0,0.89,0.82,0.21,0.2,2.4,230.3
15763,9,23,1344,7,3.5,2.12,7,3.5,2.12,8,4.0,2.83,0.74,0.66,0.34,0.38,2.7,233.5
15764,12,28,1700,9,4.5,2.12,9,4.5,0.71,11,5.5,0.71,0.53,0.35,0.37,0.39,5.38,192.84
15765,9,16,908,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.72,0.64,0.81,0.84,6.8,251.12
15766,17,32,1912,14,7.0,0.0,12,6.0,1.41,15,7.5,0.71,0.65,0.52,0.52,0.48,1.18,178.74
15767,11,21,1192,8,4.0,2.83,7,3.5,2.12,10,5.0,4.24,0.48,0.34,0.22,0.16,1.86,163.75
15768,12,23,1084,7,3.5,2.12,8,4.0,2.83,8,4.0,1.41,0.62,0.57,0.26,0.2,8.96,173.83
15769,11,19,872,10,5.0,1.41,9,4.5,0.71,10,5.0,1.41,0.86,0.78,0.3,0.3,2.6,202.17
15770,9,25,1524,9,4.5,2.12,7,3.5,2.12,9,4.5,2.12,0.52,0.44,0.56,0.58,13.16,199.0
15771,20,33,1780,14,7.0,4.24,13,6.5,3.54,17,8.5,6.36,0.76,0.62,0.22,0.22,2.36,170.34
15772,19,45,2620,12,6.0,1.41,12,6.0,0.0,16,8.0,2.83,0.6,0.44,0.38,0.44,5.71,196.47
15774,11,30,1476,7,3.5,0.71,7,3.5,0.71,8,4.0,0.0,0.88,0.8,0.17,0.22,4.08,226.23
15775,10,23,1288,7,3.5,0.71,6,3.0,1.41,7,3.5,0.71,0.6,0.56,0.59,0.6,17.72,229.43
15776,14,33,1808,12,6.0,0.0,10,5.0,0.0,13,6.5,0.71,0.7,0.56,0.27,0.3,3.0,178.77
15777,11,17,1100,7,3.5,0.71,5,2.5,0.71,10,5.0,0.0,0.4,0.29,0.48,0.45,0.47,154.12
15778,8,22,1236,6,3.0,1.41,7,3.5,2.12,7,3.5,0.71,0.62,0.5,0.46,0.47,0.79,179.06
15779,12,32,2096,8,4.0,1.41,7,3.5,0.71,9,4.5,2.12,0.44,0.27,0.52,0.6,0.82,209.44
15780,14,23,1340,12,6.0,1.41,11,5.5,0.71,13,6.5,2.12,0.64,0.48,0.48,0.47,0.26,193.91
15781,14,25,1099,9,4.5,0.71,11,5.5,0.71,11,5.5,0.71,0.84,0.78,0.27,0.26,2.84,218.17
15782,6,16,912,6,3.0,2.83,6,3.0,2.83,6,3.0,2.83,0.8,0.71,0.8,0.86,8.34,253.2
15783,14,25,1605,9,4.5,0.71,11,5.5,2.12,12,6.0,2.83,0.65,0.47,0.55,0.48,4.7,197.22
15784,14,34,1820,12,6.0,2.83,11,5.5,2.12,13,6.5,3.54,0.74,0.66,0.32,0.34,8.25,217.74
15785,13,24,1204,11,5.5,0.71,12,6.0,0.0,13,6.5,0.71,0.8,0.68,0.18,0.15,2.17,189.26
15786,10,23,1064,9,4.5,0.71,9,4.5,0.71,10,5.0,1.41,0.88,0.81,0.26,0.28,2.76,214.0
15787,15,28,1788,10,5.0,1.41,9,4.5,0.71,14,7.0,4.24,0.58,0.42,0.62,0.62,1.35,205.28
15788,11,18,780,9,4.5,0.71,10,5.0,1.41,9,4.5,0.71,0.94,0.88,0.4,0.36,1.65,195.73
15789,9,20,1196,7,3.5,0.71,5,2.5,0.71,8,4.0,1.41,0.55,0.42,0.3,0.38,3.98,210.6
15790,11,25,1536,9,4.5,0.71,9,4.5,0.71,10,5.0,1.41,0.62,0.49,0.39,0.42,7.65,221.27
15791,13,28,1932,8,4.0,1.41,8,4.0,0.0,12,6.0,2.83,0.41,0.26,0.44,0.44,4.38,167.26
15792,16,25,1384,10,5.0,0.0,11,5.5,0.71,14,7.0,2.83,0.67,0.55,0.28,0.25,1.86,193.58
15793,12,17,844,11,5.5,0.71,10,5.0,0.0,11,5.5,0.71,0.76,0.62,0.34,0.28,0.1,183.0
15794,13,23,1148,12,6.0,4.24,12,6.0,4.24,12,6.0,4.24,0.82,0.7,0.15,0.12,1.04,164.76
15795,16,31,1679,14,7.0,0.0,13,6.5,0.71,16,8.0,1.41,0.7,0.63,0.34,0.37,6.4,205.46
15796,19,42,1952,15,7.5,3.54,13,6.5,2.12,16,8.0,4.24,0.88,0.83,0.38,0.38,4.15,202.93
15797,21,45,2493,15,7.5,0.71,14,7.0,1.41,18,9.0,1.41,0.7,0.56,0.4,0.44,5.05,204.96
15798,16,40,3962,11,5.5,2.12,10,5.0,1.41,14,7.0,4.24,0.46,0.33,0.45,0.32,5.98,165.46
15799,14,32,1668,9,4.5,0.71,9,4.5,0.71,11,5.5,0.71,0.74,0.62,0.2,0.24,2.74,193.67
15800,24,47,2248,15,7.5,0.71,14,7.0,0.0,16,8.0,0.0,0.78,0.66,0.37,0.42,5.14,242.36
15801,24,54,2952,12,6.0,1.41,14,7.0,1.41,18,9.0,0.0,0.7,0.52,0.35,0.42,5.24,186.47
15802,24,36,2344,15,7.5,0.71,13,6.5,0.71,23,11.5,6.36,0.5,0.36,0.35,0.35,1.69,157.34
15805,18,39,2328,13,6.5,0.71,13,6.5,0.71,16,8.0,0.0,0.56,0.38,0.32,0.4,15.04,205.44
15806,15,27,1468,12,6.0,1.41,13,6.5,0.71,15,7.5,2.12,0.75,0.62,0.36,0.36,1.82,172.53
15809,15,25,1216,10,5.0,2.83,10,5.0,2.83,12,6.0,4.24,0.88,0.82,0.64,0.68,2.94,226.42
15810,11,18,988,6,3.0,1.41,7,3.5,0.71,10,5.0,2.83,0.75,0.66,0.29,0.31,3.93,204.17
15811,20,42,2328,14,7.0,1.41,13,6.5,2.12,16,8.0,0.0,0.64,0.51,0.33,0.36,7.29,183.2
15812,9,17,1044,8,4.0,1.41,7,3.5,0.71,9,4.5,2.12,0.66,0.6,0.44,0.44,0.46,197.67
15813,9,17,796,8,4.0,1.41,9,4.5,2.12,9,4.5,2.12,0.8,0.71,0.22,0.19,6.2,189.58
15814,12,30,1808,10,5.0,1.41,10,5.0,1.41,11,5.5,0.71,0.52,0.38,0.53,0.6,15.7,197.63
15815,17,30,1784,8,4.0,1.41,11,5.5,0.71,12,6.0,1.41,0.52,0.36,0.48,0.56,7.28,228.11
15816,18,36,1864,12,6.0,1.41,10,5.0,2.83,15,7.5,0.71,0.75,0.66,0.2,0.23,3.16,194.72
15817,21,40,2784,11,5.5,0.71,9,4.5,0.71,17,8.5,0.71,0.23,0.15,0.28,0.32,10.63,130.58
15818,16,36,1996,9,4.5,0.71,10,5.0,2.83,13,6.5,2.12,0.56,0.4,0.38,0.48,2.04,192.89
15819,9,15,948,7,3.5,0.71,6,3.0,0.0,9,4.5,0.71,0.45,0.34,0.25,0.27,9.72,194.05
15821,13,27,1740,9,4.5,2.12,9,4.5,0.71,12,6.0,2.83,0.55,0.4,0.18,0.24,1.24,156.66
15822,17,31,2064,10,5.0,0.0,7,3.5,0.71,14,7.0,1.41,0.29,0.18,0.4,0.38,6.47,152.94
15823,26,52,3004,16,8.0,2.83,15,7.5,2.12,21,10.5,6.36,0.73,0.65,0.41,0.44,4.36,218.52
15824,17,37,2080,10,5.0,1.41,11,5.5,2.12,14,7.0,4.24,0.7,0.55,0.36,0.43,10.14,177.12
15825,14,29,1780,11,5.5,0.71,11,5.5,0.71,14,7.0,1.41,0.62,0.5,0.34,0.32,2.5,193.6
15826,11,16,1008,8,4.0,1.41,8,4.0,1.41,10,5.0,2.83,0.48,0.32,0.28,0.31,1.06,187.02
15827,12,23,1284,7,3.5,0.71,7,3.5,0.71,8,4.0,1.41,0.75,0.66,0.29,0.3,5.56,202.12
15828,12,23,1380,10,5.0,1.41,7,3.5,0.71,11,5.5,0.71,0.46,0.34,0.24,0.23,1.49,151.83
15829,17,38,2232,9,4.5,2.12,8,4.0,1.41,14,7.0,5.66,0.55,0.38,0.3,0.38,6.2,216.1
15830,25,52,3150,14,7.0,1.41,13,6.5,0.71,20,10.0,2.83,0.55,0.4,0.27,0.34,5.94,171.08
15831,21,36,2508,12,6.0,0.0,10,5.0,1.41,19,9.5,2.12,0.34,0.22,0.17,0.16,3.56,131.5
15834,11,26,1056,7,3.5,0.71,9,4.5,0.71,8,4.0,0.0,1.0,1.0,0.08,0.08,4.81,231.28
15835,13,19,1160,7,3.5,2.12,6,3.0,1.41,9,4.5,3.54,0.74,0.65,0.37,0.38,2.25,213.38
15836,8,15,836,7,3.5,0.71,6,3.0,0.0,7,3.5,0.71,0.72,0.64,0.3,0.32,7.72,211.17
15837,11,22,1304,10,5.0,2.83,7,3.5,2.12,11,5.5,3.54,0.58,0.41,0.18,0.22,8.59,164.86
15838,10,15,796,8,4.0,0.0,8,4.0,0.0,10,5.0,1.41,0.78,0.69,0.28,0.23,0.84,160.88
15840,13,23,1172,10,5.0,1.41,10,5.0,1.41,13,6.5,3.54,0.82,0.74,0.29,0.34,0.82,226.7
15842,9,17,788,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,0.92,0.86,0.29,0.31,2.18,181.42
15843,18,35,1992,12,6.0,0.0,12,6.0,0.0,16,8.0,0.0,0.64,0.46,0.2,0.2,2.62,182.1
15844,19,30,1459,14,7.0,1.41,15,7.5,2.12,17,8.5,0.71,0.81,0.72,0.24,0.22,1.32,182.26
15845,13,28,1176,11,5.5,2.12,12,6.0,1.41,11,5.5,2.12,1.0,1.0,0.2,0.19,3.01,224.79
15846,7,10,640,5,2.5,0.71,5,2.5,0.71,6,3.0,1.41,0.44,0.4,0.44,0.45,7.74,192.4
15847,14,16,824,10,5.0,1.41,10,5.0,0.0,11,5.5,2.12,0.71,0.64,0.26,0.2,0.05,208.07
15851,13,30,1888,10,5.0,2.83,8,4.0,1.41,12,6.0,2.83,0.46,0.29,0.12,0.14,2.56,137.31
15852,14,25,1596,8,4.0,4.24,8,4.0,4.24,12,6.0,2.83,0.36,0.28,0.36,0.4,2.62,144.02
15853,15,19,984,11,5.5,4.95,9,4.5,3.54,12,6.0,5.66,0.42,0.32,0.32,0.34,0.0,150.29
15854,8,9,452,8,4.0,1.41,7,3.5,2.12,8,4.0,1.41,0.66,0.6,0.58,0.54,0.0,200.3
15855,14,25,1572,9,4.5,2.12,8,4.0,1.41,11,5.5,0.71,0.49,0.36,0.29,0.31,13.44,138.79
15856,12,18,836,7,3.5,0.71,9,4.5,2.12,9,4.5,2.12,0.92,0.86,0.33,0.38,2.62,225.89
15857,16,21,1321,14,7.0,0.0,12,6.0,1.41,15,7.5,0.71,0.47,0.31,0.29,0.22,0.0,135.56
15858,8,17,776,7,3.5,0.71,8,4.0,1.41,8,4.0,1.41,0.91,0.84,0.34,0.32,3.4,228.7
15859,13,13,720,9,4.5,2.12,9,4.5,2.12,12,6.0,4.24,0.75,0.66,0.8,0.76,0.0,224.35
15860,15,28,1816,9,4.5,2.12,10,5.0,1.41,11,5.5,2.12,0.57,0.46,0.48,0.55,12.27,232.75
15861,12,18,912,12,6.0,1.41,9,4.5,0.71,12,6.0,1.41,0.72,0.67,0.32,0.29,0.01,170.84
15862,20,25,1640,10,5.0,2.83,8,4.0,0.0,14,7.0,5.66,0.6,0.56,0.3,0.28,3.42,184.28
15863,17,30,1880,13,6.5,0.71,11,5.5,2.12,17,8.5,2.12,0.57,0.53,0.23,0.23,3.8,138.53
15864,11,23,1544,8,4.0,1.41,8,4.0,1.41,9,4.5,2.12,0.63,0.57,0.52,0.54,13.36,174.34
