id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
14895,85,1028,220280,24,12.0,11.31,20,10.0,4.24,35,17.5,14.85,0.92,0.8,0.49,0.34,8.35,178.9
14898,65,273,75611,18,9.0,8.49,19,9.5,6.36,25,12.5,10.61,0.78,0.66,0.35,0.35,12.04,162.7
14899,68,347,102988,18,9.0,9.9,19,9.5,7.78,26,13.0,12.73,0.94,0.98,0.34,0.38,12.22,156.83
14901,59,194,37713,12,6.0,4.24,15,7.5,3.54,14,7.0,4.24,0.94,0.98,0.35,0.38,10.16,182.29
14904,60,175,42006,15,7.5,3.54,17,8.5,2.12,22,11.0,5.66,1.0,1.0,0.36,0.32,5.76,163.5
14905,40,146,25560,7,3.5,2.12,10,5.0,2.83,10,5.0,2.83,0.89,0.96,0.33,0.4,15.46,169.3
14907,54,210,49484,9,4.5,3.54,9,4.5,0.71,13,6.5,3.54,1.0,1.0,0.38,0.32,1.03,200.85
14908,75,1041,310908,20,10.0,4.24,20,10.0,1.41,30,15.0,8.49,0.95,0.97,0.52,0.26,10.52,183.26
14909,63,3440,331809,14,7.0,5.66,16,8.0,2.83,21,10.5,6.36,0.56,0.61,0.68,0.66,11.55,183.03
14910,54,140,36261,15,7.5,3.54,16,8.0,1.41,19,9.5,3.54,0.96,0.98,0.43,0.4,3.74,172.6
14911,36,221,60359,18,9.0,4.24,15,7.5,2.12,21,10.5,6.36,0.93,0.92,0.43,0.4,22.4,165.46
14912,18,99,17776,11,5.5,2.12,11,5.5,0.71,12,6.0,1.41,0.94,0.98,0.6,0.69,42.12,177.96
14913,25,158,51414,10,5.0,4.24,12,6.0,2.83,15,7.5,4.95,0.99,1.0,0.34,0.48,8.68,188.18
14916,29,851,131923,15,7.5,6.36,16,8.0,4.24,18,9.0,5.66,0.55,0.57,0.35,0.36,43.42,153.84
14917,32,962,165511,19,9.5,7.78,19,9.5,6.36,24,12.0,11.31,0.59,0.66,0.7,0.66,27.74,175.51
14918,27,107,40053,13,6.5,4.95,13,6.5,0.71,18,9.0,4.24,0.97,0.96,0.38,0.34,10.59,197.76
14919,37,163,39071,15,7.5,3.54,18,9.0,1.41,20,10.0,4.24,0.87,0.93,0.63,0.66,20.8,167.64
14920,26,803,124650,13,6.5,4.95,16,8.0,5.66,15,7.5,4.95,0.55,0.58,0.69,0.69,16.56,175.45
14921,36,206,86504,18,9.0,5.66,16,8.0,4.24,21,10.5,7.78,0.97,0.96,0.44,0.44,1.99,155.44
14922,32,262,108991,14,7.0,2.83,16,8.0,2.83,21,10.5,6.36,0.97,1.0,0.47,0.39,22.96,196.46
14923,35,3559,603940,17,8.5,7.78,17,8.5,4.95,23,11.5,9.19,0.54,0.57,0.73,0.71,50.62,172.94
14924,25,9249,10826261,11,5.5,2.12,10,5.0,0.0,18,9.0,5.66,0.93,0.88,0.15,0.12,42.95,172.2
14925,27,11996,11711156,11,5.5,0.71,14,7.0,1.41,16,8.0,1.41,0.8,0.89,0.26,0.24,50.7,161.22
14926,38,3391,300861,20,10.0,2.83,16,8.0,0.0,27,13.5,7.78,1.0,0.97,0.68,0.55,28.86,184.68
14927,31,8931,7438498,16,8.0,1.41,18,9.0,2.83,20,10.0,4.24,0.4,0.38,0.63,0.76,23.26,169.68
14928,26,125,31083,14,7.0,1.41,15,7.5,2.12,15,7.5,2.12,0.96,0.98,0.43,0.57,27.88,171.86
14929,22,151,42339,9,4.5,2.12,9,4.5,2.12,10,5.0,2.83,0.9,0.98,0.32,0.32,23.69,158.77
14930,25,257,71099,10,5.0,4.24,11,5.5,4.95,14,7.0,7.07,0.98,1.0,0.25,0.32,26.84,174.86
14932,30,205,57902,15,7.5,2.12,15,7.5,0.71,21,10.5,4.95,1.0,1.0,0.39,0.4,26.52,145.76
14935,36,177,28768,16,8.0,0.0,18,9.0,1.41,19,9.5,0.71,0.94,0.94,0.43,0.55,25.32,172.64
14936,22,88,28238,9,4.5,3.54,11,5.5,2.12,14,7.0,4.24,1.0,1.0,0.48,0.56,8.1,182.98
14937,20,114,60171,9,4.5,2.12,13,6.5,2.12,13,6.5,2.12,0.95,1.0,0.56,0.54,11.1,177.07
14938,26,114,24508,14,7.0,4.24,13,6.5,2.12,19,9.5,4.95,0.94,0.98,0.49,0.49,17.94,194.33
14939,34,773,121952,13,6.5,3.54,20,10.0,7.07,18,9.0,5.66,0.55,0.56,0.14,0.16,17.01,193.52
14941,37,220,75030,13,6.5,4.95,15,7.5,6.36,17,8.5,6.36,0.86,0.98,0.37,0.29,26.9,164.9
14942,27,229,38965,10,5.0,1.41,14,7.0,1.41,13,6.5,2.12,0.93,0.82,0.24,0.22,37.75,186.32
14943,35,142,28838,16,8.0,5.66,16,8.0,4.24,19,9.5,6.36,0.77,0.74,0.47,0.56,20.86,183.07
14944,25,81,22744,12,6.0,4.24,12,6.0,2.83,14,7.0,2.83,0.98,1.0,0.21,0.3,7.31,190.22
14945,26,102,40482,11,5.5,2.12,15,7.5,2.12,15,7.5,2.12,0.93,0.84,0.57,0.57,1.24,161.49
14946,34,875,222688,14,7.0,5.66,18,9.0,7.07,18,9.0,7.07,0.56,0.64,0.72,0.63,6.18,188.32
14947,32,207,59500,10,5.0,2.83,17,8.5,3.54,19,9.5,4.95,0.93,0.98,0.62,0.58,27.72,185.0
14948,35,121,27421,13,6.5,6.36,19,9.5,6.36,21,10.5,9.19,0.99,1.0,0.32,0.48,15.0,193.7
14949,27,107,19821,10,5.0,2.83,12,6.0,1.41,15,7.5,2.12,0.94,0.98,0.32,0.37,22.36,193.54
14950,29,132,30622,10,5.0,4.24,16,8.0,5.66,16,8.0,5.66,0.84,0.95,0.38,0.4,19.62,181.56
14951,33,193,69823,11,5.5,2.12,15,7.5,2.12,16,8.0,2.83,0.94,0.99,0.65,0.7,13.88,185.07
14952,30,10395,2140278,12,6.0,2.83,16,8.0,2.83,20,10.0,5.66,1.0,1.0,0.22,0.13,19.98,180.28
14953,33,147,23785,12,6.0,1.41,17,8.5,0.71,16,8.0,1.41,0.92,0.97,0.44,0.44,31.24,162.74
14954,31,1121,184660,12,6.0,2.83,15,7.5,0.71,19,9.5,3.54,0.55,0.62,0.65,0.6,14.24,191.26
14955,46,157,29924,12,6.0,5.66,17,8.5,3.54,17,8.5,4.95,0.92,0.98,0.27,0.42,12.39,184.92
14956,28,177,69015,18,9.0,4.24,18,9.0,2.83,21,10.5,4.95,0.97,1.0,0.42,0.34,17.88,150.12
14957,27,198,72870,12,6.0,0.0,14,7.0,1.41,17,8.5,3.54,0.88,0.98,0.6,0.52,32.26,172.5
14958,30,119,16629,11,5.5,2.12,16,8.0,1.41,16,8.0,2.83,0.9,0.96,0.38,0.49,25.03,177.74
14959,37,217,44664,12,6.0,4.24,14,7.0,1.41,21,10.5,6.36,0.98,0.99,0.38,0.42,15.24,181.64
14960,46,1060,190096,13,6.5,3.54,15,7.5,2.12,18,9.0,4.24,0.57,0.66,0.71,0.68,14.16,177.72
14961,55,514,93137,13,6.5,3.54,21,10.5,3.54,24,12.0,7.07,0.7,0.89,0.27,0.36,17.14,183.12
14962,30,156,36282,13,6.5,6.36,14,7.0,5.66,16,8.0,7.07,0.97,0.99,0.4,0.47,15.05,185.54
14963,31,217,56387,12,6.0,1.41,17,8.5,2.12,19,9.5,3.54,0.94,0.98,0.4,0.42,23.52,188.94
14964,31,605,117908,11,5.5,2.12,16,8.0,4.24,17,8.5,4.95,0.62,0.72,0.16,0.22,16.25,208.96
14965,39,145,30300,13,6.5,2.12,18,9.0,2.83,20,10.0,4.24,0.88,0.96,0.46,0.5,18.26,189.86
14966,32,338,67691,11,5.5,0.71,14,7.0,0.0,18,9.0,2.83,0.84,0.85,0.34,0.5,32.64,172.44
14967,30,328,92636,14,7.0,5.66,14,7.0,5.66,17,8.5,7.78,0.98,1.0,0.25,0.26,21.0,182.38
14968,22,297,42783,12,6.0,4.24,12,6.0,2.83,12,6.0,4.24,0.97,0.98,0.18,0.22,28.24,168.89
14969,27,115,32545,10,5.0,0.0,15,7.5,0.71,14,7.0,2.83,0.94,0.98,0.41,0.51,21.78,166.34
14970,33,275,64261,15,7.5,7.78,13,6.5,4.95,20,10.0,8.49,0.9,0.98,0.31,0.34,43.33,185.54
14972,36,171,57020,15,7.5,3.54,14,7.0,2.83,21,10.5,6.36,0.92,0.96,0.46,0.44,11.91,163.34
14973,36,149,35179,12,6.0,2.83,18,9.0,5.66,19,9.5,4.95,0.73,0.84,0.34,0.46,18.54,159.18
14974,39,318,60796,11,5.5,2.12,16,8.0,2.83,18,9.0,4.24,0.98,0.99,0.2,0.34,10.84,171.22
14975,25,142,42740,11,5.5,0.71,15,7.5,0.71,17,8.5,2.12,0.96,0.99,0.32,0.34,25.0,192.24
14976,24,642,134939,10,5.0,2.83,13,6.5,2.12,14,7.0,2.83,0.55,0.6,0.56,0.56,34.63,170.44
14977,29,232,131241,11,5.5,3.54,12,6.0,4.24,15,7.5,6.36,0.88,0.88,0.56,0.6,9.85,186.94
14978,39,183,43136,12,6.0,1.41,18,9.0,2.83,19,9.5,3.54,0.86,0.9,0.43,0.47,11.52,166.66
14979,32,211,62535,10,5.0,4.24,14,7.0,5.66,16,8.0,7.07,0.95,0.99,0.44,0.53,24.28,183.1
14980,29,776,124251,13,6.5,3.54,16,8.0,2.83,17,8.5,4.95,0.46,0.49,0.65,0.64,31.85,174.92
14981,44,215,48735,15,7.5,3.54,21,10.5,4.95,24,12.0,7.07,0.74,0.86,0.42,0.44,28.32,172.96
14982,31,217,56589,11,5.5,2.12,11,5.5,0.71,15,7.5,3.54,0.96,0.99,0.4,0.46,18.13,145.34
14984,23,164,26197,12,6.0,2.83,18,9.0,5.66,17,8.5,4.95,0.96,0.98,0.36,0.38,24.35,199.48
14985,34,229,58182,14,7.0,2.83,14,7.0,2.83,18,9.0,5.66,0.86,0.97,0.49,0.5,33.76,168.94
14986,18,81,33556,10,5.0,2.83,9,4.5,2.12,12,6.0,4.24,1.0,1.0,0.3,0.26,1.08,175.43
14987,25,150,21125,10,5.0,2.83,13,6.5,2.12,13,6.5,2.12,0.82,0.9,0.33,0.44,48.72,178.65
14988,28,753,124275,10,5.0,2.83,17,8.5,0.71,15,7.5,3.54,0.56,0.62,0.55,0.55,21.64,170.68
14989,25,60,12387,11,5.5,3.54,14,7.0,4.24,14,7.0,4.24,0.98,1.0,0.54,0.68,8.08,181.64
14990,33,328,65426,12,6.0,4.24,15,7.5,4.95,18,9.0,7.07,0.98,1.0,0.26,0.31,16.52,179.22
14991,27,133,33124,15,7.5,3.54,15,7.5,0.71,19,9.5,3.54,0.91,0.98,0.32,0.41,25.23,172.32
14992,24,104,30196,10,5.0,1.41,13,6.5,2.12,13,6.5,0.71,0.84,0.97,0.24,0.14,34.92,192.16
14993,29,1379,326883,10,5.0,2.83,13,6.5,2.12,13,6.5,2.12,0.54,0.56,0.66,0.66,42.04,163.38
14994,33,674,120583,9,4.5,0.71,16,8.0,2.83,14,7.0,2.83,0.57,0.66,0.62,0.63,32.1,172.1
14995,34,189,58107,14,7.0,1.41,18,9.0,2.83,20,10.0,2.83,0.88,0.98,0.34,0.39,31.28,181.54
14996,21,940,140368,10,5.0,1.41,13,6.5,2.12,14,7.0,2.83,0.55,0.57,0.6,0.58,39.38,184.68
14997,23,82,14763,9,4.5,0.71,16,8.0,1.41,15,7.5,0.71,0.92,0.97,0.26,0.24,24.14,186.39
14998,23,128,29170,12,6.0,2.83,13,6.5,2.12,14,7.0,2.83,0.86,0.93,0.38,0.48,25.21,178.82
14999,34,185,70860,13,6.5,2.12,16,8.0,4.24,17,8.5,3.54,0.94,0.99,0.55,0.56,11.98,161.5
15000,23,88,15114,10,5.0,1.41,14,7.0,1.41,13,6.5,3.54,0.74,0.9,0.53,0.64,45.7,170.52
15001,27,95,21916,11,5.5,2.12,13,6.5,3.54,15,7.5,3.54,0.87,0.97,0.5,0.62,16.68,178.0
15002,28,494,552733,13,6.5,2.12,16,8.0,1.41,18,9.0,2.83,0.94,1.0,0.42,0.32,37.18,166.72
15003,16,580,86279,9,4.5,0.71,12,6.0,1.41,12,6.0,1.41,0.54,0.56,0.12,0.14,25.54,175.12
15004,23,131,22061,9,4.5,3.54,12,6.0,2.83,14,7.0,4.24,0.98,0.99,0.29,0.36,3.6,190.13
15005,21,114,30253,9,4.5,3.54,11,5.5,4.95,14,7.0,7.07,0.91,0.98,0.51,0.57,29.37,181.02
15006,34,104,23248,10,5.0,4.24,15,7.5,4.95,16,8.0,5.66,0.94,0.98,0.43,0.57,6.1,201.5
15007,30,350,137700,10,5.0,1.41,13,6.5,2.12,18,9.0,5.66,0.98,1.0,0.46,0.4,31.22,183.62
15008,30,324,204221,12,6.0,5.66,13,6.5,4.95,18,9.0,7.07,0.91,0.99,0.44,0.33,39.9,178.34
15009,52,8330,2092644,14,7.0,4.24,18,9.0,5.66,25,12.5,10.61,1.0,1.0,0.08,0.08,17.05,167.58
15010,35,318,52134,15,7.5,3.54,21,10.5,3.54,22,11.0,4.24,0.92,0.86,0.18,0.25,29.68,175.98
15011,24,155,62578,10,5.0,1.41,13,6.5,0.71,14,7.0,2.83,1.0,1.0,0.36,0.47,8.52,186.56
15012,40,182,56484,12,6.0,2.83,17,8.5,3.54,19,9.5,4.95,0.88,0.98,0.54,0.45,21.67,181.64
15013,33,264,68362,13,6.5,4.95,14,7.0,5.66,20,10.0,9.9,0.9,0.98,0.37,0.34,38.08,183.4
15016,36,152,38258,12,6.0,2.83,18,9.0,4.24,17,8.5,3.54,0.9,0.98,0.32,0.48,15.38,196.48
15017,26,242,40869,10,5.0,4.24,10,5.0,4.24,12,6.0,5.66,0.92,0.97,0.33,0.43,40.18,180.9
15019,19,99,23548,11,5.5,2.12,12,6.0,2.83,14,7.0,4.24,0.78,0.84,0.38,0.32,20.49,151.81
15020,21,113,28807,14,7.0,0.0,14,7.0,0.0,15,7.5,0.71,0.9,0.98,0.42,0.39,35.32,165.86
15021,23,293,90686,12,6.0,5.66,15,7.5,6.36,17,8.5,7.78,1.0,1.0,0.52,0.57,22.31,195.81
15022,28,164,69667,14,7.0,4.24,16,8.0,4.24,20,10.0,5.66,0.94,0.94,0.32,0.36,0.94,183.42
15024,25,107,33309,11,5.5,3.54,14,7.0,2.83,15,7.5,4.95,0.91,0.94,0.33,0.4,19.48,186.76
15026,33,152,38352,14,7.0,1.41,15,7.5,2.12,17,8.5,3.54,0.93,0.98,0.56,0.64,21.22,148.28
15027,35,2677,1549040,14,7.0,2.83,16,8.0,2.83,21,10.5,6.36,0.82,0.92,0.63,0.63,38.62,182.26
15028,21,45,6136,11,5.5,0.71,16,8.0,1.41,14,7.0,0.0,1.0,1.0,0.66,0.74,1.6,199.94
15029,28,139,41728,13,6.5,4.95,14,7.0,4.24,16,8.0,5.66,0.92,0.98,0.5,0.52,16.13,182.08
15030,28,238,58165,12,6.0,4.24,15,7.5,3.54,21,10.5,6.36,0.94,0.98,0.4,0.4,23.85,183.81
15031,31,304,152904,14,7.0,1.41,18,9.0,1.41,21,10.5,2.12,0.92,0.94,0.25,0.16,42.38,165.6
15032,26,117,42019,15,7.5,4.95,15,7.5,4.95,17,8.5,6.36,0.97,0.99,0.32,0.35,2.22,140.99
15033,39,8182,2041183,17,8.5,2.12,21,10.5,0.71,26,13.0,4.24,1.0,1.0,0.05,0.05,27.92,165.54
15035,39,184,110849,16,8.0,7.07,18,9.0,5.66,21,10.5,7.78,0.97,1.0,0.3,0.2,13.78,172.97
15036,24,135,41394,10,5.0,0.0,12,6.0,1.41,14,7.0,2.83,0.96,0.98,0.55,0.6,15.88,160.44
15037,20,248,119875,9,4.5,0.71,11,5.5,0.71,12,6.0,0.0,0.98,1.0,0.28,0.35,25.12,161.12
15038,34,126,32741,17,8.5,0.71,22,11.0,1.41,20,10.0,1.41,0.86,0.98,0.4,0.45,21.01,163.17
15040,24,124,59639,13,6.5,3.54,13,6.5,2.12,16,8.0,4.24,0.98,1.0,0.32,0.24,19.52,179.8
15041,27,178,48599,14,7.0,4.24,12,6.0,2.83,15,7.5,4.95,0.93,0.98,0.4,0.52,21.43,178.58
15043,24,337,110739,10,5.0,4.24,10,5.0,2.83,20,10.0,9.9,0.61,0.74,0.5,0.4,30.52,184.81
15046,43,1877,1710157,22,11.0,8.49,18,9.0,2.83,28,14.0,11.31,0.59,0.52,0.2,0.15,24.56,168.84
15048,22,189,51896,14,7.0,5.66,11,5.5,2.12,17,8.5,6.36,0.86,0.95,0.4,0.33,49.79,149.1
15049,30,298,110888,14,7.0,5.66,14,7.0,1.41,22,11.0,8.49,0.95,1.0,0.4,0.44,36.16,180.27
15053,33,375,198596,16,8.0,5.66,13,6.5,3.54,22,11.0,9.9,0.98,1.0,0.5,0.4,25.92,183.33
15054,21,279,106981,15,7.5,4.95,8,4.0,0.0,16,8.0,5.66,0.73,0.74,0.49,0.44,27.82,150.68
15055,24,203,89514,11,5.5,4.95,9,4.5,3.54,15,7.5,7.78,1.0,1.0,0.68,0.6,23.62,146.22
15056,29,344,69178,16,8.0,5.66,12,6.0,0.0,19,9.5,4.95,0.76,0.68,0.48,0.43,31.53,141.1
15058,22,214,86132,11,5.5,3.54,13,6.5,2.12,15,7.5,4.95,0.96,0.97,0.46,0.59,16.2,183.16
15060,27,154,42697,13,6.5,3.54,13,6.5,0.71,17,8.5,3.54,0.97,0.99,0.35,0.34,28.86,179.63
15061,20,77,21209,9,4.5,2.12,15,7.5,2.12,13,6.5,0.71,0.92,0.98,0.31,0.36,20.58,175.89
15062,24,338,90613,13,6.5,3.54,12,6.0,1.41,19,9.5,6.36,0.77,0.72,0.48,0.32,43.54,167.89
15063,20,86,24898,10,5.0,4.24,11,5.5,2.12,15,7.5,4.95,1.0,1.0,0.43,0.44,12.02,176.56
15064,22,23608,32365936,12,6.0,1.41,13,6.5,2.12,18,9.0,1.41,0.97,1.0,0.12,0.1,55.0,173.0
15065,29,389,139643,15,7.5,6.36,15,7.5,3.54,24,12.0,9.9,0.82,0.88,0.36,0.29,23.12,188.14
15066,20,94,47120,10,5.0,2.83,11,5.5,3.54,12,6.0,4.24,0.98,1.0,0.46,0.55,1.36,157.1
15068,28,155,57088,13,6.5,0.71,17,8.5,0.71,18,9.0,1.41,0.84,0.93,0.3,0.26,25.67,166.74
15071,16,161,27944,9,4.5,2.12,11,5.5,3.54,11,5.5,3.54,0.95,0.98,0.34,0.49,33.48,160.44
15073,27,297,76835,12,6.0,4.24,15,7.5,2.12,18,9.0,5.66,0.95,0.97,0.34,0.28,30.91,181.5
15075,27,199,56332,10,5.0,4.24,12,6.0,1.41,16,8.0,7.07,0.78,0.84,0.38,0.36,24.65,172.12
15076,13,71,27338,6,3.0,1.41,8,4.0,2.83,9,4.5,3.54,0.92,0.99,0.38,0.34,13.58,190.48
15077,22,5113,7069888,15,7.5,4.95,11,5.5,0.71,17,8.5,3.54,1.0,1.0,0.08,0.07,47.61,183.72
15078,27,2288,3277341,9,4.5,2.12,15,7.5,2.12,17,8.5,4.95,1.0,1.0,0.12,0.1,15.35,180.42
15079,28,147,34932,15,7.5,3.54,15,7.5,0.71,18,9.0,5.66,0.91,0.71,0.39,0.3,26.83,183.65
15082,21,88,21113,9,4.5,2.12,14,7.0,4.24,13,6.5,3.54,0.94,0.98,0.38,0.52,17.6,183.95
15084,31,154,67215,12,6.0,4.24,13,6.5,3.54,15,7.5,4.95,0.94,0.98,0.31,0.2,12.16,181.59
15085,22,539,115510,13,6.5,3.54,13,6.5,3.54,18,9.0,7.07,1.0,1.0,0.43,0.5,43.63,178.43
15086,27,144,41226,11,5.5,3.54,12,6.0,4.24,14,7.0,5.66,0.92,0.98,0.48,0.57,18.36,152.76
15088,30,311,63056,13,6.5,3.54,16,8.0,2.83,18,9.0,5.66,0.95,0.96,0.32,0.42,32.51,189.54
15089,21,137,51302,10,5.0,2.83,13,6.5,3.54,12,6.0,2.83,0.96,1.0,0.44,0.48,10.4,197.64
15091,32,135,22666,15,7.5,3.54,18,9.0,4.24,22,11.0,7.07,0.9,0.94,0.48,0.56,23.57,187.25
15092,23,84,17410,13,6.5,2.12,15,7.5,3.54,15,7.5,3.54,0.92,0.98,0.5,0.64,16.87,187.27
15093,30,166,43093,10,5.0,1.41,14,7.0,4.24,14,7.0,4.24,0.92,0.98,0.49,0.58,13.53,177.48
15094,29,631,114689,16,8.0,5.66,19,9.5,6.36,19,9.5,6.36,0.56,0.64,0.6,0.61,13.61,168.76
15095,17,142,24440,11,5.5,3.54,12,6.0,2.83,14,7.0,4.24,1.0,1.0,0.48,0.43,25.63,187.76
15097,19,79,9803,9,4.5,3.54,10,5.0,2.83,11,5.5,3.54,0.92,0.97,0.33,0.48,21.92,175.94
15098,36,402,131271,14,7.0,4.24,15,7.5,2.12,22,11.0,7.07,0.82,0.88,0.29,0.26,27.54,158.8
15099,42,267,82541,14,7.0,4.24,18,9.0,5.66,24,12.0,9.9,0.9,0.98,0.28,0.24,24.86,174.99
15101,27,136,38565,12,6.0,2.83,14,7.0,2.83,14,7.0,2.83,0.92,0.98,0.4,0.45,16.8,172.83
15105,32,8219,2099344,16,8.0,4.24,18,9.0,4.24,20,10.0,5.66,1.0,1.0,0.12,0.12,26.47,174.18
15106,27,807,256868,10,5.0,4.24,14,7.0,7.07,20,10.0,11.31,0.98,1.0,0.32,0.37,35.95,194.38
15107,22,289,206839,13,6.5,3.54,14,7.0,4.24,15,7.5,4.95,0.97,1.0,0.49,0.63,9.94,181.8
15108,25,286,64147,9,4.5,0.71,10,5.0,0.0,10,5.0,0.0,0.97,0.99,0.36,0.47,31.66,173.48
15109,24,471,102017,12,6.0,1.41,14,7.0,1.41,16,8.0,2.83,0.94,0.96,0.32,0.37,30.58,183.82
15112,29,168,51434,10,5.0,2.83,17,8.5,3.54,16,8.0,4.24,0.92,0.98,0.42,0.46,19.66,181.16
15113,18,564,85464,8,4.0,1.41,12,6.0,1.41,12,6.0,1.41,0.54,0.57,0.08,0.13,27.08,183.87
15114,13,68,24741,6,3.0,2.83,8,4.0,4.24,7,3.5,3.54,0.92,0.98,0.92,0.99,11.71,181.16
15116,29,266,85504,11,5.5,0.71,16,8.0,2.83,18,9.0,4.24,0.72,0.69,0.45,0.51,34.7,182.32
15117,19,137,62964,11,5.5,2.12,11,5.5,0.71,12,6.0,1.41,1.0,1.0,0.42,0.5,5.46,182.51
15118,23,314,50435,11,5.5,0.71,14,7.0,0.0,14,7.0,1.41,0.92,0.92,0.32,0.38,36.25,176.08
15119,16,86,32390,11,5.5,0.71,13,6.5,2.12,12,6.0,1.41,0.74,0.71,0.47,0.66,15.94,193.5
15121,28,176,46453,12,6.0,2.83,12,6.0,2.83,15,7.5,4.95,0.94,0.98,0.45,0.48,27.34,169.62
15122,28,167,50902,12,6.0,2.83,16,8.0,1.41,19,9.5,4.95,0.84,0.87,0.4,0.38,26.38,164.85
15123,27,184,63067,13,6.5,0.71,15,7.5,0.71,19,9.5,2.12,0.92,0.93,0.45,0.43,33.62,171.5
15126,28,164,37649,10,5.0,2.83,11,5.5,3.54,13,6.5,4.95,0.76,0.84,0.46,0.46,19.46,108.74
15127,25,143,47401,10,5.0,2.83,13,6.5,4.95,14,7.0,5.66,0.85,0.8,0.52,0.52,15.11,147.9
15129,19,16078,3978859,11,5.5,0.71,13,6.5,0.71,13,6.5,0.71,0.94,0.9,0.11,0.1,16.59,168.33
15131,21,349,68204,10,5.0,2.83,12,6.0,2.83,13,6.5,3.54,0.94,0.98,0.16,0.16,54.42,179.75
15132,23,90,29227,12,6.0,1.41,18,9.0,1.41,17,8.5,2.12,0.87,0.89,0.52,0.55,17.77,171.76
15134,23,192,32023,14,7.0,2.83,13,6.5,2.12,18,9.0,5.66,0.64,0.6,0.49,0.48,36.48,169.76
15135,22,773,126392,12,6.0,5.66,12,6.0,4.24,15,7.5,6.36,0.56,0.61,0.22,0.22,26.33,171.26
15136,22,278,50840,12,6.0,1.41,15,7.5,0.71,14,7.0,1.41,0.92,0.98,0.36,0.45,45.31,166.48
15137,32,179,66447,11,5.5,2.12,13,6.5,3.54,15,7.5,4.95,0.97,1.0,0.44,0.45,10.7,179.12
15139,16,79,24911,10,5.0,2.83,13,6.5,2.12,12,6.0,2.83,0.93,0.98,0.26,0.24,18.68,193.3
15140,32,204,50824,13,6.5,4.95,18,9.0,5.66,18,9.0,7.07,0.92,0.98,0.48,0.5,28.8,190.11
15141,27,860,151555,13,6.5,2.12,16,8.0,1.41,18,9.0,2.83,0.59,0.64,0.26,0.27,59.47,158.07
15142,19,181,74155,8,4.0,2.83,8,4.0,2.83,9,4.5,3.54,0.94,0.99,0.56,0.7,29.83,169.72
15143,27,132,39374,11,5.5,3.54,16,8.0,2.83,14,7.0,4.24,0.96,0.99,0.32,0.36,14.7,193.04
15144,26,97,42766,16,8.0,1.41,17,8.5,2.12,17,8.5,2.12,0.94,0.9,0.54,0.54,0.82,159.94
15147,27,232,124548,13,6.5,2.12,13,6.5,2.12,15,7.5,3.54,0.9,0.98,0.44,0.37,32.34,132.28
15148,24,960,1032169,11,5.5,0.71,11,5.5,2.12,16,8.0,1.41,0.62,0.6,0.1,0.07,15.36,137.87
15150,33,421,203645,18,9.0,5.66,15,7.5,2.12,26,13.0,9.9,1.0,1.0,0.46,0.52,17.5,129.9
15151,22,9188,991022,12,6.0,5.66,11,5.5,2.12,18,9.0,7.07,0.51,0.52,0.69,0.67,23.56,178.36
15152,33,422,105852,19,9.5,9.19,13,6.5,3.54,25,12.5,13.44,0.83,0.82,0.4,0.32,23.02,168.67
15153,28,224,56227,13,6.5,3.54,11,5.5,0.71,14,7.0,4.24,0.92,0.98,0.33,0.36,23.47,118.77
15154,27,3254,550854,16,8.0,5.66,13,6.5,3.54,21,10.5,9.19,0.22,0.18,0.22,0.3,34.0,174.14
15156,30,486,178330,12,6.0,5.66,8,4.0,2.83,19,9.5,10.61,0.98,0.98,0.46,0.31,19.39,115.75
15159,33,803,163101,13,6.5,6.36,13,6.5,6.36,20,10.0,11.31,0.72,0.78,0.5,0.44,25.49,171.58
15160,33,1670,299913,14,7.0,7.07,10,5.0,4.24,26,13.0,15.56,0.66,0.71,0.28,0.3,42.54,170.96
15161,41,1637,661759,21,10.5,10.61,10,5.0,2.83,34,17.0,19.8,0.9,0.76,0.63,0.44,34.68,133.42
15162,43,614,171449,14,7.0,5.66,9,4.5,2.12,27,13.5,10.61,0.72,0.64,0.34,0.31,20.88,101.4
15163,41,21004,16884220,18,9.0,2.83,12,6.0,1.41,32,16.0,12.73,0.74,0.68,0.21,0.14,35.36,140.6
15164,46,17118,1928077,18,9.0,9.9,9,4.5,3.54,29,14.5,17.68,0.92,0.92,0.82,0.73,37.82,163.58
15166,37,10095,3553742,19,9.5,7.78,13,6.5,3.54,28,14.0,14.14,0.96,0.91,0.23,0.22,39.07,151.36
15167,42,6694,1239124,22,11.0,8.49,17,8.5,3.54,31,15.5,12.02,0.52,0.54,0.48,0.47,30.14,167.12
15168,43,22881,5248046,18,9.0,5.66,14,7.0,1.41,33,16.5,10.61,0.7,0.62,0.2,0.18,30.87,124.14
15169,42,49415,58199549,15,7.5,9.19,7,3.5,3.54,26,13.0,16.97,0.0,0.0,0.52,0.5,38.3,167.3
15170,48,9877,832527,22,11.0,11.31,14,7.0,5.66,34,17.0,19.8,0.99,0.91,0.6,0.48,34.3,137.19
15171,58,32001,2678643,23,11.5,13.44,25,12.5,14.85,38,19.0,24.04,0.97,0.95,0.74,0.74,43.35,170.84
