id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
20521,266,313835,208501031,51,12.75,14.5,15,3.75,1.26,161,40.25,61.39,0.64,0.61,0.49,0.28,80.04,90.63
20522,294,31891,16151095,48,16.0,19.29,20,6.67,5.69,178,59.33,88.29,0.68,0.67,0.75,0.56,70.79,135.96
20523,132,58279,42705090,37,18.5,20.51,9,4.5,2.12,94,47.0,55.15,1.0,1.0,0.7,0.51,11.18,84.22
20524,127,21547,13983721,39,9.75,12.28,21,5.25,3.59,92,23.0,34.21,0.74,0.75,0.46,0.28,59.28,114.9
20525,141,2279,559594,44,11.0,13.59,19,4.75,3.1,114,28.5,42.54,0.73,0.74,0.5,0.45,78.05,112.19
20526,179,14253,4260745,44,11.0,15.45,13,3.25,2.63,119,29.75,50.94,0.65,0.72,0.45,0.4,99.1,122.12
20527,191,4269,1841380,53,13.25,17.93,22,5.5,4.36,134,33.5,57.71,0.84,0.81,0.51,0.36,44.54,134.77
20528,101,13050,7108525,42,14.0,13.45,21,7.0,4.58,83,27.67,33.23,0.65,0.66,0.66,0.43,93.04,118.26
20529,192,18544,9130280,49,12.25,19.24,26,6.5,8.43,143,35.75,65.52,0.53,0.52,0.58,0.45,76.76,113.02
20530,192,6214,3035162,53,13.25,18.66,28,7.0,7.53,132,33.0,53.5,0.64,0.59,0.57,0.42,70.91,142.18
20531,133,9897,6088078,46,11.5,17.67,32,8.0,12.03,106,26.5,45.68,0.75,0.75,0.37,0.25,85.56,104.32
20532,144,9242,6031330,50,16.67,20.31,24,8.0,7.81,114,38.0,54.67,0.68,0.67,0.53,0.34,56.92,123.93
20533,162,9284,6696822,47,15.67,21.94,23,7.67,8.96,115,38.33,61.2,0.67,0.67,0.34,0.22,70.66,149.03
20534,130,11244,10678880,41,13.67,18.48,23,7.67,8.08,99,33.0,51.1,0.68,0.67,0.22,0.14,52.18,144.12
20535,191,104664,21256031,44,14.67,21.96,22,7.33,10.97,134,44.67,70.5,0.67,0.67,0.38,0.26,106.1,62.96
20536,139,7381,4162303,39,13.0,16.46,17,5.67,5.51,91,30.33,44.75,0.66,0.64,0.53,0.41,91.31,90.58
20537,141,16677,17210484,39,9.75,14.22,17,4.25,3.3,104,26.0,46.01,0.75,0.75,0.35,0.26,53.54,151.74
20538,75,2131,1018127,27,9.0,10.44,15,5.0,3.61,58,19.33,28.31,0.89,0.89,0.43,0.29,25.97,162.75
20539,111,1349,353622,35,11.67,13.61,18,6.0,4.58,89,29.67,42.83,0.65,0.66,0.43,0.29,51.53,108.32
20540,175,14291,2996812,42,10.5,12.61,13,3.25,1.89,117,29.25,44.95,0.75,0.75,0.62,0.43,57.22,115.68
20541,110,2178,783502,29,9.67,10.79,13,4.33,3.51,81,27.0,34.22,0.65,0.66,0.58,0.57,110.26,101.66
20542,114,11211,1852302,32,8.0,11.49,14,3.5,3.79,79,19.75,30.61,1.0,1.0,0.64,0.6,6.45,163.78
20543,106,2947,1408536,33,8.25,10.01,21,5.25,4.03,80,20.0,30.08,0.69,0.56,0.49,0.41,36.33,137.82
20544,148,9370,7785161,40,10.0,11.34,24,6.0,4.97,98,24.5,36.04,0.75,0.75,0.42,0.38,76.47,90.44
20545,155,8134,2876188,50,16.67,17.95,18,6.0,4.58,108,36.0,43.28,0.67,0.67,0.69,0.45,70.92,115.29
20546,276,8514,5263085,61,15.25,16.92,30,7.5,5.8,149,37.25,51.37,0.75,0.75,0.48,0.3,52.22,122.32
20547,301,16877,5390094,63,15.75,20.5,27,6.75,6.5,171,42.75,66.7,0.76,0.76,0.63,0.38,56.48,141.66
20548,213,14026,10589066,49,12.25,12.61,25,6.25,4.57,119,29.75,41.89,0.76,0.76,0.44,0.3,30.77,121.32
20549,168,13533,6901257,45,11.25,11.64,23,5.75,5.56,118,29.5,43.33,0.72,0.74,0.45,0.26,72.04,96.31
20550,250,66869,54874646,49,12.25,12.66,22,5.5,3.7,147,36.75,49.61,0.76,0.75,0.32,0.19,50.97,137.26
20551,365,100228,59664149,44,11.0,14.28,18,4.5,3.7,136,34.0,53.69,0.75,0.75,0.49,0.3,50.25,133.04
20552,293,173079,123605464,40,13.33,14.57,18,6.0,5.57,126,42.0,59.77,0.69,0.68,0.45,0.16,58.09,96.83
20553,316,122240,74475595,55,13.75,18.95,26,6.5,5.26,164,41.0,70.13,0.78,0.76,0.4,0.2,45.61,123.4
20554,291,112317,72003903,48,12.0,14.81,23,5.75,6.4,156,39.0,64.78,0.75,0.75,0.6,0.36,93.48,146.9
20555,272,12966,5700341,55,13.75,19.62,25,6.25,5.44,159,39.75,69.59,0.75,0.75,0.56,0.37,44.64,112.17
20556,263,124535,32314186,52,17.33,20.55,24,8.0,7.0,148,49.33,69.86,0.68,0.67,0.57,0.28,78.22,88.19
20557,329,58204,20650586,40,10.0,12.83,23,5.75,5.74,173,43.25,74.59,0.75,0.75,0.65,0.45,72.22,136.13
20558,258,19073,16586528,48,12.0,18.13,23,5.75,5.91,148,37.0,66.07,0.74,0.75,0.41,0.4,60.97,150.89
20559,315,14006,10555296,43,14.33,17.9,21,7.0,6.08,181,60.33,93.24,0.66,0.67,0.29,0.15,53.46,96.22
20560,322,22594,15041729,40,10.0,15.34,21,5.25,6.55,161,40.25,73.84,0.74,0.74,0.7,0.62,75.94,168.89
20561,205,71128,86572474,45,11.25,13.2,29,7.25,5.97,123,30.75,46.26,0.74,0.75,0.43,0.4,43.72,144.23
20562,182,14350,8692924,38,19.0,16.97,15,7.5,3.54,127,63.5,75.66,0.51,0.5,0.46,0.25,71.47,113.8
20563,293,10129,4085534,49,12.25,17.88,25,6.25,5.97,191,47.75,87.52,0.68,0.63,0.49,0.35,42.04,119.34
20564,213,174003,154075682,44,11.0,16.06,21,5.25,4.79,143,35.75,64.86,0.49,0.47,0.63,0.55,110.38,129.24
20565,204,28834,16468366,37,9.25,9.91,18,4.5,1.73,114,28.5,45.73,0.44,0.39,0.41,0.31,57.28,113.21
20566,169,7659,4000872,36,9.0,11.46,19,4.75,3.77,104,26.0,44.07,0.6,0.58,0.42,0.31,55.49,140.51
20567,162,9532,4853718,34,11.33,14.43,14,4.67,3.79,109,36.33,56.01,0.66,0.67,0.44,0.28,87.48,123.34
20568,107,9573,2866960,37,9.25,13.28,15,3.75,2.75,79,19.75,34.21,0.67,0.64,0.71,0.56,53.42,186.76
20569,129,25990,17759497,30,10.0,12.12,11,3.67,3.06,87,29.0,44.17,0.64,0.53,0.33,0.13,32.35,72.49
20570,96,40806,14077485,30,7.5,9.71,17,4.25,3.2,69,17.25,27.22,0.59,0.6,0.45,0.3,46.44,163.07
20571,91,14862,1683969,33,8.25,8.62,24,6.0,2.83,67,16.75,22.91,0.64,0.51,0.66,0.59,29.66,146.06
20572,141,5427,2862462,44,14.67,15.14,20,6.67,4.04,96,32.0,42.58,0.54,0.5,0.54,0.44,42.05,124.11
20573,113,3443,1983942,32,8.0,8.76,22,5.5,3.42,65,16.25,23.92,0.56,0.54,0.57,0.48,64.54,149.24
20574,81,3884,2054755,29,7.25,9.36,18,4.5,3.87,58,14.5,20.49,0.57,0.56,0.48,0.37,82.93,134.69
20575,165,12562,7291862,32,10.67,12.42,17,5.67,5.51,98,32.67,47.12,0.6,0.59,0.51,0.35,91.51,78.12
20576,120,3196,863882,32,10.67,13.43,14,4.67,3.06,82,27.33,38.8,0.4,0.38,0.42,0.35,111.41,103.63
20577,72,4292,888887,28,7.0,6.68,23,5.75,2.87,57,14.25,17.88,0.65,0.62,0.52,0.36,50.47,125.02
20578,133,11875,6613795,36,12.0,13.89,20,6.67,4.04,84,28.0,39.85,0.49,0.46,0.48,0.34,90.69,105.5
20579,79,1112,283844,29,7.25,4.5,36,9.0,4.08,49,12.25,13.84,0.62,0.59,0.55,0.49,51.32,127.08
20580,96,4483,1255220,40,10.0,11.37,25,6.25,4.19,76,19.0,27.35,0.57,0.55,0.38,0.31,84.92,137.59
20581,99,746,141079,32,8.0,8.29,18,4.5,3.42,64,16.0,20.7,0.34,0.3,0.65,0.61,93.26,136.63
20582,106,31166,38345338,32,8.0,7.44,23,5.75,3.77,79,19.75,28.95,0.58,0.55,0.34,0.32,55.56,132.89
20583,76,1096,178522,26,6.5,7.85,13,3.25,2.63,62,15.5,21.05,0.52,0.52,0.7,0.69,95.14,125.12
20584,90,1016,315662,34,8.5,9.26,21,5.25,4.03,66,16.5,21.58,0.72,0.74,0.5,0.48,49.2,135.6
20585,116,1400,219406,37,9.25,7.85,29,7.25,4.35,79,19.75,24.25,0.7,0.7,0.53,0.48,61.58,135.46
20586,75,561,92571,28,14.0,15.56,16,8.0,9.9,52,26.0,32.53,0.43,0.46,0.34,0.3,118.35,105.88
20587,80,1193,207853,37,9.25,10.53,35,8.75,9.54,64,16.0,20.9,0.69,0.71,0.54,0.47,48.29,125.36
20588,82,51463,65752998,30,7.5,8.35,19,4.75,4.27,59,14.75,19.02,0.54,0.52,0.3,0.3,93.02,122.05
20589,89,1140,323273,42,14.0,17.35,47,15.67,21.13,65,21.67,27.15,0.58,0.58,0.53,0.52,91.45,140.91
20590,70,4664,5066929,43,10.75,9.03,34,8.5,7.05,63,15.75,17.73,0.62,0.59,0.56,0.6,39.66,168.46
20591,79,712,136533,39,9.75,12.23,32,8.0,8.04,67,16.75,22.98,0.64,0.6,0.49,0.39,42.24,144.51
20592,65,540,124655,35,8.75,12.2,32,8.0,10.03,52,13.0,20.02,0.76,0.76,0.46,0.4,35.91,147.55
20593,90,2909,1388565,48,12.0,16.67,35,8.75,10.84,76,19.0,30.01,0.6,0.53,0.48,0.44,54.87,175.83
20594,82,51790,65928326,39,9.75,13.5,31,7.75,9.5,64,16.0,23.41,0.55,0.4,0.55,0.6,78.22,164.59
20595,88,3386,696080,40,10.0,14.02,28,7.0,8.68,64,16.0,22.06,0.52,0.51,0.49,0.46,109.47,144.47
20596,80,1181,196349,48,12.0,15.38,42,10.5,13.67,63,15.75,21.0,0.74,0.74,0.5,0.44,44.64,136.19
20597,82,918,200697,40,13.33,13.58,33,11.0,10.39,70,23.33,27.54,0.51,0.48,0.59,0.55,71.42,144.56
20598,57,43406,2319527,36,12.0,13.23,28,9.33,9.29,56,18.67,23.76,0.6,0.56,0.83,0.84,33.89,161.51
20599,95,812,140453,47,11.75,15.11,37,9.25,10.78,77,19.25,26.89,0.52,0.52,0.58,0.54,79.56,150.4
20600,78,1261,224685,40,10.0,12.03,29,7.25,7.93,59,14.75,18.25,0.5,0.52,0.43,0.45,97.54,129.93
20601,84,570,132371,47,11.75,13.57,35,8.75,8.26,69,17.25,23.26,0.67,0.66,0.39,0.3,32.17,174.22
20602,74,597,108233,39,9.75,13.52,32,8.0,10.74,60,15.0,23.34,0.66,0.68,0.38,0.34,60.23,167.84
20603,47,53464,69192574,30,7.5,8.39,17,4.25,4.5,41,10.25,12.58,0.42,0.42,0.2,0.22,63.46,140.81
20604,56,633,174837,22,11.0,11.31,16,8.0,7.07,42,21.0,25.46,0.76,0.62,0.43,0.3,11.6,140.7
20605,102,5849,4036220,39,9.75,12.23,27,6.75,5.56,77,19.25,28.54,0.64,0.6,0.49,0.39,41.69,159.71
20606,116,2127,888146,39,9.75,14.89,26,6.5,7.19,89,22.25,37.87,0.74,0.75,0.74,0.6,34.58,148.85
20607,231,33171,21010734,69,17.25,24.17,26,6.5,6.61,174,43.5,69.61,0.75,0.75,0.57,0.4,52.7,140.72
20608,218,59129,48074875,55,13.75,10.14,38,9.5,8.54,136,34.0,34.84,0.74,0.72,0.39,0.26,39.58,122.57
20609,245,11742,5679231,65,16.25,20.4,21,5.25,3.3,173,43.25,59.37,0.75,0.75,0.63,0.38,62.76,129.05
20610,327,46687,17780318,55,13.75,15.65,15,3.75,2.36,202,50.5,68.38,0.75,0.75,0.52,0.3,62.47,139.99
20611,456,44479,31494787,77,19.25,22.65,27,6.75,4.79,274,68.5,101.26,0.75,0.75,0.58,0.43,43.68,150.1
20612,390,61777,33175318,65,16.25,20.6,78,19.5,33.69,231,57.75,85.24,0.76,0.76,0.62,0.38,51.78,141.68
20613,400,44064,26166024,86,21.5,25.3,30,7.5,5.8,271,67.75,100.39,0.76,0.76,0.46,0.25,48.0,147.14
20614,293,9802,1821185,61,15.25,20.56,18,4.5,3.32,205,51.25,73.04,0.67,0.63,0.57,0.48,59.46,130.24
20615,243,35302,23546390,62,15.5,20.62,20,5.0,3.46,176,44.0,68.47,0.75,0.75,0.5,0.29,52.85,119.22
20616,322,12218,4705900,64,16.0,19.58,22,5.5,4.12,232,58.0,93.31,0.75,0.75,0.52,0.32,71.44,131.05
20617,285,6258,2475880,52,13.0,17.45,16,4.0,4.24,188,47.0,72.26,0.49,0.5,0.81,0.7,68.48,166.64
20618,379,87332,97110394,74,18.5,19.84,22,5.5,1.73,253,63.25,83.84,0.76,0.75,0.4,0.27,51.6,115.78
20619,460,32596,27567245,64,16.0,20.05,18,4.5,3.7,291,72.75,96.5,0.75,0.75,0.58,0.44,62.94,142.35
20620,548,55873,41910675,77,19.25,22.72,20,5.0,3.92,313,78.25,91.28,0.75,0.75,0.47,0.28,32.52,94.63
20621,962,106041,54957608,90,22.5,23.7,20,5.0,3.16,454,113.5,140.14,0.76,0.76,0.58,0.34,36.9,117.22
20622,960,155183,67221248,88,22.0,25.47,13,3.25,2.87,531,132.75,170.3,0.75,0.75,0.65,0.39,59.42,146.64
20623,604,52419,33241781,76,19.0,20.91,17,4.25,1.71,365,91.25,109.81,0.7,0.72,0.5,0.32,65.21,126.11
20624,599,76096,50649147,71,23.67,16.65,18,6.0,1.73,347,115.67,106.19,0.67,0.67,0.49,0.2,68.0,118.75
20625,469,23525,10750154,63,21.0,16.46,14,4.67,2.52,280,93.33,79.12,0.66,0.67,0.53,0.32,61.17,69.14
20626,496,51234,41503964,58,14.5,15.67,17,4.25,3.77,263,65.75,72.49,0.74,0.74,0.57,0.4,83.96,125.07
20627,430,74512,42791641,72,18.0,19.2,24,6.0,2.16,270,67.5,80.31,0.81,0.79,0.56,0.36,20.31,127.07
20628,404,20623,14853920,68,22.67,18.04,19,6.33,3.79,230,76.67,65.5,0.65,0.66,0.55,0.36,80.46,98.19
20629,483,101508,56550847,69,17.25,17.58,20,5.0,2.58,269,67.25,74.84,0.74,0.75,0.62,0.4,71.66,137.01
20630,543,98581,52879727,71,17.75,19.81,24,6.0,5.1,278,69.5,87.87,0.75,0.75,0.66,0.46,47.59,148.78
20631,633,85900,59071420,79,26.33,21.55,18,6.0,3.46,331,110.33,94.12,0.66,0.66,0.5,0.33,56.7,101.45
20632,801,156522,143194234,84,28.0,21.38,20,6.67,2.31,384,128.0,110.04,0.99,1.0,0.33,0.1,15.31,116.8
20633,631,85208,28279747,85,21.25,21.9,20,5.0,2.94,340,85.0,95.82,0.74,0.75,0.59,0.36,60.13,112.36
20634,653,76737,27995776,75,25.0,21.28,14,4.67,2.31,356,118.67,104.35,0.68,0.68,0.61,0.25,98.62,80.08
20635,578,85384,42274224,74,24.67,20.26,11,3.67,1.53,325,108.33,93.38,0.68,0.67,0.71,0.46,64.09,133.67
20636,490,100212,49889329,72,24.0,19.0,15,5.0,1.73,272,90.67,75.16,0.67,0.67,0.39,0.08,65.71,99.23
20637,598,49414,20377679,83,27.67,28.1,18,6.0,4.36,324,108.0,111.77,1.0,1.0,0.75,0.44,13.15,136.33
20638,517,85636,54769405,75,18.75,19.45,19,4.75,2.63,293,73.25,86.82,0.72,0.72,0.62,0.43,47.62,139.66
20639,606,67519,36258202,82,27.33,21.39,18,6.0,1.73,315,105.0,87.5,0.67,0.67,0.56,0.24,60.59,92.43
20640,514,56375,28447775,69,17.25,16.52,21,5.25,3.3,275,68.75,76.32,0.76,0.76,0.58,0.36,47.63,149.11
20641,499,72956,40101612,72,18.0,17.94,20,5.0,2.94,295,73.75,83.39,0.75,0.75,0.46,0.27,67.37,128.48
20642,951,101807,73629063,83,27.67,27.01,14,4.67,3.21,471,157.0,169.74,0.66,0.67,0.45,0.21,111.62,91.44
20643,624,221585,161489693,101,25.25,28.65,20,5.0,2.58,392,98.0,130.25,0.58,0.55,0.5,0.3,29.86,127.37
20644,569,86127,24385141,76,19.0,21.94,17,4.25,2.63,332,83.0,105.26,0.75,0.75,0.53,0.33,63.1,126.36
20645,466,50149,38100194,79,26.33,21.73,12,4.0,2.0,288,96.0,81.43,0.67,0.67,0.44,0.22,90.43,82.2
20646,528,58309,47209695,79,19.75,22.6,20,5.0,4.24,291,72.75,82.33,0.75,0.75,0.41,0.25,57.68,147.04
20647,562,129618,86406220,81,20.25,19.65,34,8.5,4.93,327,81.75,89.12,0.75,0.75,0.55,0.33,65.7,129.2
20648,906,135044,96082229,102,25.5,27.26,23,5.75,2.99,498,124.5,148.88,0.76,0.76,0.58,0.4,60.79,140.42
20649,706,50590,19825426,91,22.75,24.3,21,5.25,1.5,450,112.5,147.78,0.83,0.87,0.45,0.26,27.56,115.82
20650,629,226150,53425526,85,28.33,25.01,17,5.67,2.31,410,136.67,127.26,0.67,0.67,0.66,0.32,71.82,96.24
20651,675,118633,68936542,94,23.5,25.68,16,4.0,2.58,421,105.25,129.6,0.75,0.75,0.51,0.29,86.23,134.94
20652,661,175747,64484637,94,31.33,24.7,24,8.0,2.0,374,124.67,120.07,0.72,0.7,0.47,0.15,28.43,117.98
20653,1162,376870,351494014,107,26.75,27.63,24,6.0,4.0,537,134.25,159.32,0.7,0.72,0.53,0.42,61.99,130.97
20654,610,75837,54231015,84,21.0,23.82,20,5.0,4.24,345,86.25,100.33,0.64,0.63,0.6,0.42,65.87,127.96
20655,536,33488,12450962,73,18.25,18.17,25,6.25,4.35,308,77.0,84.79,0.74,0.75,0.58,0.34,75.32,109.92
20656,519,209523,175637124,58,14.5,14.66,14,3.5,2.38,283,70.75,79.26,0.5,0.5,0.38,0.24,67.31,141.49
20657,380,20835,17529647,67,16.75,16.19,21,5.25,3.4,251,62.75,71.64,0.75,0.75,0.44,0.35,36.61,144.33
20658,303,52997,17222893,59,14.75,18.87,22,5.5,5.74,198,49.5,68.17,0.75,0.75,0.68,0.42,74.99,115.37
20659,384,21719,16942192,72,18.0,21.62,21,5.25,5.32,273,68.25,95.33,0.5,0.5,0.69,0.63,62.11,133.4
20660,276,25671,18942035,55,18.33,15.04,19,6.33,3.51,180,60.0,65.6,0.67,0.67,0.48,0.29,85.05,114.44
20661,325,22958,16604487,69,17.25,18.66,28,7.0,6.88,209,52.25,63.55,0.75,0.75,0.46,0.3,65.4,141.94
20662,464,11314,4219858,77,19.25,21.38,27,6.75,5.5,298,74.5,102.58,0.76,0.78,0.54,0.34,51.76,134.5
20663,513,148396,84259100,57,14.25,14.71,19,4.75,2.06,276,69.0,90.59,0.76,0.75,0.48,0.24,55.28,140.2
20664,260,47446,28127047,40,13.33,13.65,15,5.0,4.58,169,56.33,69.98,1.0,1.0,0.75,0.4,8.76,135.98
20665,393,11822,6683530,63,21.0,23.07,24,8.0,7.21,226,75.33,102.55,0.66,0.67,0.66,0.47,75.72,135.82
20666,271,13943,13692623,50,16.67,19.66,29,9.67,10.79,177,59.0,75.29,0.66,0.66,0.36,0.24,88.74,110.42
20667,202,6315,3080445,54,13.5,14.57,30,7.5,6.35,145,36.25,52.13,0.58,0.55,0.53,0.38,47.15,126.35
20668,203,20966,22266565,65,16.25,22.78,37,9.25,10.9,157,39.25,60.17,0.7,0.57,0.3,0.2,72.46,119.07
20669,359,18330,5772637,70,17.5,23.8,30,7.5,7.68,218,54.5,80.85,0.75,0.75,0.76,0.52,44.61,146.86
20670,328,62837,40892987,75,25.0,23.9,31,10.33,8.08,212,70.67,88.26,0.36,0.35,0.42,0.14,74.7,97.51
20671,273,48904,34724545,66,16.5,16.9,22,5.5,3.11,196,49.0,69.38,0.75,0.75,0.46,0.32,45.95,124.17
20672,230,43333,25229187,55,13.75,13.79,28,7.0,3.56,147,36.75,52.59,0.76,0.75,0.53,0.34,49.32,152.51
20673,321,36864,28724068,55,13.75,17.31,18,4.5,3.32,180,45.0,64.85,0.75,0.75,0.49,0.31,48.0,117.6
20674,246,12568,6555964,46,11.5,13.03,34,8.5,6.45,136,34.0,55.4,0.7,0.59,0.41,0.33,24.19,129.22
20675,229,7279,3286341,46,11.5,15.15,28,7.0,7.53,148,37.0,61.45,0.72,0.74,0.53,0.45,59.88,139.71
20676,351,24077,15377440,58,14.5,21.0,34,8.5,9.15,217,54.25,93.2,0.75,0.75,0.39,0.24,59.58,104.62
20677,254,33006,4760261,50,12.5,19.0,22,5.5,4.51,146,36.5,62.34,0.75,0.75,0.66,0.54,73.39,129.28
20678,307,89976,44957198,54,13.5,17.06,24,6.0,3.37,157,39.25,64.54,0.76,0.76,0.51,0.32,33.77,130.52
20679,246,22822,11989050,45,11.25,15.22,25,6.25,6.13,146,36.5,59.76,0.64,0.62,0.47,0.32,64.42,116.46
20680,286,26786,18903399,47,11.75,14.2,24,6.0,4.08,153,38.25,64.52,0.72,0.74,0.59,0.44,60.66,123.64
20681,151,6826,3774018,42,10.5,13.77,19,4.75,3.59,109,27.25,45.91,0.74,0.76,0.59,0.39,42.85,161.59
20682,109,2225,933537,41,10.25,11.24,26,6.5,3.87,86,21.5,32.38,0.72,0.74,0.63,0.6,31.93,130.78
20683,210,114183,101540299,44,11.0,15.38,22,5.5,5.07,130,32.5,55.04,0.6,0.59,0.55,0.36,87.09,142.55
20684,248,8994,5656063,56,14.0,19.44,29,7.25,6.7,161,40.25,70.56,0.76,0.76,0.46,0.31,34.64,119.22
20685,213,32182,17965162,79,19.75,29.58,44,11.0,12.91,157,39.25,64.6,0.52,0.51,0.52,0.34,54.69,99.89
20686,147,32885,27866574,42,10.5,13.08,30,7.5,7.77,102,25.5,39.67,0.75,0.75,0.48,0.35,72.41,142.94
20687,148,7825,2660160,40,10.0,11.49,26,6.5,5.74,107,26.75,37.93,0.75,0.76,0.52,0.32,54.89,119.86
20688,112,106811,103605087,45,11.25,15.22,31,7.75,8.88,89,22.25,32.62,0.26,0.26,0.48,0.46,53.78,116.64
20689,123,2833,1218550,48,12.0,16.02,35,8.75,8.92,98,24.5,33.83,0.62,0.58,0.29,0.26,67.76,128.68
20690,177,5221,3093740,55,13.75,16.62,27,6.75,7.63,122,30.5,40.77,0.74,0.75,0.45,0.3,70.57,127.19
20691,165,7501,3956338,54,13.5,15.72,37,9.25,9.91,120,30.0,43.38,0.75,0.75,0.51,0.34,70.85,126.09
20692,161,10998,6017485,44,11.0,14.72,25,6.25,5.91,112,28.0,44.73,0.75,0.75,0.68,0.57,69.02,140.38
20693,265,69516,31902898,63,15.75,20.17,35,8.75,7.5,163,40.75,62.94,0.72,0.64,0.57,0.4,63.22,140.42
20694,148,84008,7050534,53,17.67,25.42,24,8.0,9.54,108,36.0,53.73,0.57,0.62,0.81,0.71,104.9,99.03
20695,178,14027,7036012,53,13.25,19.24,25,6.25,7.23,123,30.75,51.62,0.67,0.6,0.49,0.47,60.72,162.4
20696,263,19430,11396423,50,16.67,22.81,25,8.33,9.29,157,52.33,81.98,0.66,0.67,0.54,0.43,64.2,122.34
20697,272,25250,14378694,60,15.0,21.37,30,7.5,9.0,177,44.25,75.22,0.74,0.74,0.49,0.34,60.03,124.3
20698,196,47338,33545295,54,13.5,19.74,26,6.5,7.68,131,32.75,56.89,0.56,0.53,0.39,0.26,53.23,120.55
20699,184,7164,3992848,55,13.75,21.5,34,8.5,11.68,119,29.75,52.18,0.74,0.75,0.37,0.26,72.13,125.28
20700,309,27497,22204813,56,14.0,20.12,30,7.5,8.58,184,46.0,77.46,0.74,0.75,0.36,0.23,58.32,111.27
20701,239,103770,12706019,56,14.0,18.92,34,8.5,10.41,152,38.0,57.94,0.76,0.76,0.71,0.54,54.88,132.32
20702,171,8559,5536921,40,10.0,10.3,18,4.5,2.65,120,30.0,45.52,0.74,0.75,0.42,0.24,70.96,126.5
20703,276,21109,5762969,51,12.75,13.72,29,7.25,5.19,138,34.5,54.39,0.76,0.76,0.82,0.58,50.91,146.59
20704,452,87521,50060477,91,30.33,39.7,43,14.33,18.77,259,86.33,127.27,0.68,0.67,0.47,0.11,81.6,88.49
20705,289,56409,32017599,53,13.25,18.55,24,6.0,6.0,165,41.25,69.23,0.75,0.75,0.46,0.23,75.9,134.61
20706,282,52477,42218598,48,16.0,19.92,24,8.0,7.0,148,49.33,72.47,0.69,0.68,0.48,0.22,78.05,101.33
20707,285,29214,23852093,52,13.0,14.07,44,11.0,6.68,161,40.25,65.24,0.8,0.79,0.38,0.2,27.96,94.07
20708,209,29705,21374153,43,10.75,13.0,25,6.25,4.72,124,31.0,49.43,0.76,0.76,0.54,0.48,44.32,133.57
20709,160,77882,89185051,34,8.5,12.48,18,4.5,5.2,99,24.75,42.24,0.5,0.5,0.56,0.46,74.96,148.8
20710,233,20536,13440417,44,11.0,13.39,20,5.0,2.83,134,33.5,55.08,0.7,0.58,0.45,0.27,64.38,125.75
20711,143,6852,3276674,42,10.5,12.58,17,4.25,2.87,105,26.25,41.95,0.75,0.75,0.67,0.5,36.02,137.7
20712,149,13087,5604736,36,9.0,10.83,23,5.75,4.92,101,25.25,39.31,0.71,0.74,0.52,0.42,71.72,88.61
20713,118,3234,2075187,33,8.25,11.3,15,3.75,3.1,78,19.5,29.83,0.7,0.74,0.44,0.46,78.85,142.72
20714,137,6078,4340050,37,9.25,11.9,18,4.5,3.32,104,26.0,41.47,0.64,0.7,0.44,0.36,65.09,126.82
20715,211,52791,46228366,40,10.0,12.73,20,5.0,3.56,140,35.0,60.7,0.58,0.55,0.48,0.36,54.22,129.28
20716,141,79501,101074245,33,11.0,13.0,19,6.33,5.13,95,31.67,44.47,0.59,0.63,0.35,0.4,113.4,104.36
20717,127,1565,416532,28,7.0,10.03,11,2.75,1.71,78,19.5,33.71,0.74,0.74,0.67,0.56,47.72,128.05
20718,118,34927,44280197,39,9.75,12.28,21,5.25,2.99,92,23.0,34.77,0.72,0.73,0.55,0.56,60.03,129.51
20719,92,1476,614277,32,8.0,5.23,19,4.75,2.36,68,17.0,18.35,0.7,0.74,0.55,0.39,49.15,137.15
20720,119,2995,1161104,42,10.5,12.37,24,6.0,4.08,84,21.0,29.35,0.75,0.75,0.64,0.6,59.27,144.17
20721,76,1454,287657,33,8.25,11.18,15,3.75,2.87,61,15.25,21.87,0.75,0.75,0.56,0.48,64.88,76.97
20722,94,1391,462526,34,8.5,9.75,21,5.25,2.99,70,17.5,25.72,0.68,0.68,0.54,0.62,63.9,122.1
20723,124,15831,9633939,38,12.67,14.15,12,4.0,1.73,98,32.67,41.93,0.61,0.66,0.54,0.46,112.8,99.05
20724,141,4891,2036819,47,11.75,14.86,19,4.75,3.1,114,28.5,48.34,0.69,0.55,0.42,0.32,19.01,143.46
20725,147,4558,1600694,42,10.5,13.08,18,4.5,3.11,114,28.5,41.83,0.72,0.74,0.5,0.38,74.08,107.79
20726,130,64596,12147730,35,8.75,9.54,19,4.75,1.5,85,21.25,27.32,0.62,0.63,0.66,0.46,54.14,129.71
20727,92,927,224834,37,9.25,11.24,43,10.75,13.52,62,15.5,20.34,0.68,0.71,0.5,0.55,60.68,135.93
20728,50,1495,521626,24,6.0,8.04,16,4.0,3.56,47,11.75,15.37,0.75,0.75,0.72,0.62,46.08,156.26
20729,84,3785,1639830,33,8.25,9.18,17,4.25,2.63,64,16.0,22.06,0.72,0.74,0.46,0.3,66.32,117.22
20730,72,5700,2705034,32,8.0,6.98,23,5.75,4.99,61,15.25,17.56,0.73,0.74,0.57,0.42,62.21,129.62
