id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
16826,438,7380,5011531,45,5.62,5.13,30,3.75,2.12,202,25.25,31.01,0.61,0.62,0.49,0.42,4.18,201.38
16827,426,4212,1643110,59,6.56,4.8,49,5.44,2.3,204,22.67,28.18,0.83,0.85,0.49,0.52,5.72,168.94
16828,415,25168,22651489,53,6.62,4.41,44,5.5,3.3,197,24.62,27.1,0.76,0.82,0.44,0.41,4.03,153.93
16829,503,16663,4615815,48,6.0,3.78,38,4.75,2.25,214,26.75,27.49,0.74,0.78,0.52,0.43,6.52,190.56
16830,692,24906,22590065,65,8.12,6.06,46,5.75,3.85,278,34.75,39.3,0.74,0.78,0.44,0.4,9.07,162.0
16831,690,35917,32227150,61,6.78,6.06,48,5.33,3.57,270,30.0,37.87,0.76,0.82,0.62,0.57,5.23,206.62
16832,622,19671,13606415,61,7.62,5.04,57,7.12,2.95,261,32.62,32.45,0.69,0.68,0.41,0.3,8.29,180.7
16833,578,12664,9404155,59,6.56,4.77,48,5.33,2.18,230,25.56,32.35,0.71,0.75,0.41,0.39,5.28,184.55
16834,638,18241,16617441,69,7.67,6.02,56,6.22,3.93,266,29.56,35.11,0.79,0.83,0.45,0.4,6.55,208.53
16835,756,18333,12969887,61,6.1,6.69,43,4.3,2.71,284,28.4,39.16,0.77,0.8,0.54,0.51,5.86,197.56
16836,592,14431,12274208,60,7.5,4.96,56,7.0,2.39,233,29.12,35.22,0.77,0.82,0.45,0.46,7.17,194.84
16837,648,59136,76748794,62,6.89,5.44,53,5.89,2.89,259,28.78,37.07,0.79,0.83,0.45,0.45,8.58,194.74
16838,513,5133,1782618,54,6.75,3.96,45,5.62,2.67,219,27.38,31.27,0.73,0.79,0.46,0.45,6.71,191.3
16839,549,14464,3709090,55,6.88,5.11,41,5.12,2.7,252,31.5,34.31,0.81,0.81,0.55,0.52,5.28,184.18
16840,607,6208,2358204,61,6.78,5.17,49,5.44,3.28,250,27.78,33.79,0.71,0.77,0.5,0.53,7.69,181.6
16841,655,16135,8759316,70,7.0,6.02,55,5.5,2.92,275,27.5,36.37,0.68,0.7,0.45,0.39,8.22,198.5
16842,657,12172,7422980,60,7.5,4.87,48,6.0,2.73,244,30.5,36.91,0.73,0.79,0.5,0.48,7.26,193.68
16843,669,15348,13380119,49,6.12,5.14,34,4.25,2.96,251,31.38,36.05,0.69,0.73,0.4,0.35,8.75,205.4
16844,364,3137,878184,40,5.71,4.86,26,3.71,2.36,167,23.86,23.01,0.66,0.71,0.52,0.54,12.21,205.59
16845,395,4748,1369220,44,5.5,3.51,36,4.5,1.85,187,23.38,25.99,0.76,0.8,0.56,0.55,5.02,205.78
16846,416,7033,5022675,51,6.38,5.18,37,4.62,2.45,200,25.0,25.85,0.7,0.76,0.55,0.54,7.69,203.97
16847,385,5893,4128111,47,6.71,4.15,34,4.86,1.77,191,27.29,28.0,0.67,0.74,0.55,0.54,8.64,198.14
16848,409,6460,4477816,62,6.2,4.37,46,4.6,2.32,197,19.7,24.52,0.63,0.66,0.42,0.39,13.42,167.72
16849,384,4677,2624514,47,5.88,4.64,34,4.25,2.49,183,22.88,24.25,0.68,0.74,0.49,0.45,8.74,205.47
16850,319,2740,994510,48,6.0,4.84,36,4.5,3.16,155,19.38,21.77,0.58,0.55,0.48,0.49,6.82,201.55
16851,271,2633,790841,37,5.29,4.72,26,3.71,3.04,137,19.57,21.73,0.67,0.72,0.57,0.58,12.4,187.71
16852,284,3459,1894109,38,5.43,4.43,26,3.71,2.5,151,21.57,26.73,0.58,0.65,0.52,0.52,8.24,189.16
16853,276,4611,2708556,37,6.17,4.79,25,4.17,2.4,141,23.5,25.48,0.65,0.68,0.6,0.59,13.3,191.61
16854,336,5034,2631118,41,5.12,4.67,31,3.88,2.59,157,19.62,24.67,0.7,0.68,0.49,0.4,11.62,180.4
16855,317,3986,1858972,41,5.12,4.19,31,3.88,2.3,161,20.12,27.49,0.7,0.74,0.44,0.42,5.01,179.1
16856,318,6218,4662988,36,5.14,4.78,25,3.57,2.51,163,23.29,31.04,0.67,0.74,0.53,0.47,7.46,195.69
16857,333,3670,1841329,44,5.5,4.41,35,4.38,1.77,178,22.25,28.83,0.72,0.77,0.42,0.36,12.26,204.92
16858,337,3740,1324387,44,6.29,6.1,30,4.29,2.21,184,26.29,32.22,0.59,0.6,0.64,0.66,15.7,194.76
16859,292,4009,2367189,31,3.88,4.02,23,2.88,2.42,143,17.88,22.64,0.59,0.58,0.6,0.54,10.4,188.94
16860,353,8936,7333830,47,5.22,4.15,33,3.67,2.24,167,18.56,26.93,0.64,0.7,0.41,0.36,8.6,178.93
16861,337,2740,1186401,42,5.25,4.03,31,3.88,2.53,161,20.12,20.46,0.7,0.75,0.56,0.58,5.14,193.24
16862,259,2110,748439,40,5.71,3.77,27,3.86,2.48,145,20.71,22.09,0.66,0.72,0.48,0.43,7.11,190.62
16863,297,2970,765220,41,5.86,5.64,34,4.86,2.97,172,24.57,31.96,0.74,0.79,0.47,0.42,12.57,192.63
16864,286,12314,3387937,43,5.38,3.38,35,4.38,2.0,157,19.62,26.74,0.74,0.8,0.5,0.49,12.27,204.08
16865,317,24401,31069047,37,5.29,4.72,28,4.0,3.27,174,24.86,28.26,0.69,0.75,0.53,0.56,8.82,204.36
16866,373,3862,1704996,53,5.89,4.57,43,4.78,3.35,173,19.22,23.13,0.71,0.71,0.48,0.48,3.37,197.93
16867,302,5446,3850946,38,4.75,4.86,25,3.12,2.8,159,19.88,22.1,0.71,0.76,0.53,0.48,4.85,205.54
16868,284,5870,2592227,44,6.29,4.46,31,4.43,2.37,145,20.71,19.77,0.75,0.79,0.57,0.49,6.74,203.25
16869,299,3524,1923570,45,5.0,3.84,38,4.22,2.05,163,18.11,21.95,0.75,0.8,0.39,0.33,8.69,193.92
16870,321,14782,17928092,44,5.5,4.72,36,4.5,3.85,165,20.62,22.26,0.71,0.77,0.63,0.6,5.92,183.51
16871,293,3099,1574427,46,6.57,4.12,32,4.57,2.23,160,22.86,20.54,0.61,0.63,0.56,0.64,8.78,164.97
16872,325,5184,4019882,44,5.5,4.78,29,3.62,2.92,171,21.38,27.64,0.69,0.76,0.64,0.65,5.21,196.91
16873,300,3149,1239702,43,4.78,4.68,29,3.22,2.22,174,19.33,24.2,0.72,0.78,0.5,0.48,8.58,178.4
16874,302,3173,1148371,50,5.56,4.45,40,4.44,3.21,156,17.33,21.39,0.71,0.72,0.48,0.53,8.21,191.09
16875,276,2485,944383,32,4.57,3.78,25,3.57,2.37,137,19.57,20.11,0.59,0.6,0.51,0.51,8.35,190.0
16876,340,4234,2535873,49,5.44,3.64,44,4.89,3.02,179,19.89,19.43,0.7,0.75,0.43,0.45,11.57,175.91
16877,377,6170,4580927,40,5.71,4.27,29,4.14,2.41,195,27.86,24.2,0.59,0.59,0.54,0.48,8.26,198.4
16878,363,10730,8908054,40,6.67,5.61,37,6.17,6.79,179,29.83,26.63,0.51,0.52,0.53,0.46,8.11,200.62
16879,353,10081,7561585,45,5.62,5.04,48,6.0,6.14,171,21.38,24.55,0.64,0.66,0.48,0.47,12.88,205.53
16880,314,4033,2324276,52,5.2,4.32,38,3.8,2.49,187,18.7,21.38,0.74,0.8,0.51,0.47,10.71,182.34
16881,343,7431,5686299,42,6.0,4.9,32,4.57,3.46,159,22.71,28.03,0.73,0.79,0.61,0.49,16.67,184.78
16882,354,9464,7757630,43,4.78,4.49,28,3.11,2.67,184,20.44,23.78,0.71,0.76,0.58,0.58,8.29,187.35
16883,301,5470,3873474,36,4.5,4.21,24,3.0,1.93,146,18.25,20.62,0.69,0.67,0.48,0.41,7.0,183.76
16884,322,9683,8653819,38,4.75,4.65,28,3.5,3.02,178,22.25,26.39,0.6,0.61,0.53,0.49,6.3,215.3
16885,312,4424,2833153,46,5.11,4.14,33,3.67,2.55,175,19.44,22.16,0.65,0.68,0.51,0.48,9.64,183.44
16886,308,5429,4011814,44,4.89,4.01,35,3.89,2.47,163,18.11,23.24,0.71,0.76,0.61,0.63,10.5,176.82
16887,252,5369,5075942,39,3.9,3.25,32,3.2,1.99,153,15.3,24.0,0.82,0.84,0.55,0.55,9.98,162.47
16888,281,4003,1598762,49,5.44,3.88,37,4.11,1.69,165,18.33,21.56,0.7,0.73,0.5,0.53,8.19,182.31
16889,291,2696,1131223,43,4.78,3.23,43,4.78,2.82,164,18.22,20.29,0.74,0.76,0.48,0.49,12.28,188.64
16890,313,5575,3906938,45,5.62,3.89,36,4.5,2.78,165,20.62,23.63,0.73,0.76,0.43,0.43,11.02,182.59
16891,334,15635,13590181,42,4.67,4.87,33,3.67,2.83,186,20.67,31.29,0.79,0.8,0.54,0.5,10.24,183.79
16892,281,15408,17639763,45,5.62,3.5,37,4.62,2.07,156,19.5,22.56,0.76,0.78,0.36,0.32,15.09,164.35
16893,265,2618,1286515,36,4.5,4.44,29,3.62,2.92,136,17.0,20.8,0.65,0.66,0.61,0.64,11.46,189.13
16894,383,4044,2014343,51,5.67,4.3,39,4.33,2.83,209,23.22,26.25,0.7,0.73,0.55,0.6,6.61,174.75
16895,410,5719,3908210,52,6.5,4.11,44,5.5,3.21,204,25.5,27.78,0.69,0.76,0.51,0.46,8.84,191.18
16896,423,4002,1710422,43,5.38,3.5,35,4.38,2.13,195,24.38,30.37,0.72,0.78,0.43,0.42,6.84,191.91
16897,408,3854,1726877,51,5.67,4.85,42,4.67,2.96,197,21.89,28.87,0.67,0.67,0.54,0.53,6.65,199.08
16898,344,3400,1663367,47,5.22,2.77,46,5.11,2.71,189,21.0,21.44,0.68,0.69,0.52,0.55,8.01,171.69
16899,378,7825,5856529,42,4.67,4.47,32,3.56,2.51,196,21.78,27.84,0.68,0.68,0.57,0.54,8.99,173.28
16900,369,11720,6798833,65,7.22,3.49,56,6.22,2.33,190,21.11,20.6,0.74,0.8,0.52,0.45,7.79,171.27
16901,560,11912,9608676,52,5.78,4.94,41,4.56,3.4,244,27.11,35.72,0.76,0.79,0.54,0.52,7.51,188.99
16902,503,7304,4200272,59,6.56,5.08,45,5.0,3.08,234,26.0,36.48,0.77,0.8,0.49,0.47,8.4,172.21
16903,462,7524,4658222,51,5.67,5.66,39,4.33,3.67,192,21.33,31.81,0.73,0.75,0.49,0.5,8.54,176.46
16904,367,6823,5073839,39,5.57,4.72,28,4.0,2.71,180,25.71,29.1,0.64,0.68,0.57,0.54,7.88,208.78
16905,436,15974,14200651,48,4.8,3.85,41,4.1,2.85,224,22.4,26.12,0.77,0.8,0.47,0.47,7.62,192.92
16906,386,13374,9102191,46,5.11,3.79,33,3.67,2.18,204,22.67,27.92,0.74,0.79,0.42,0.37,7.44,174.83
16907,371,4884,3536748,46,4.6,3.47,38,3.8,2.3,192,19.2,23.02,0.74,0.77,0.47,0.47,14.3,172.88
16908,389,3454,1248219,40,5.0,3.7,31,3.88,2.64,197,24.62,32.13,0.72,0.76,0.58,0.61,7.79,192.43
16909,382,3841,1620347,43,7.17,4.79,32,5.33,2.42,193,32.17,32.5,0.55,0.6,0.52,0.56,13.33,166.16
16910,362,3317,1812544,48,5.33,3.35,37,4.11,2.26,192,21.33,29.3,0.7,0.77,0.38,0.36,8.93,156.83
16911,494,5046,1941684,61,6.1,6.03,49,4.9,3.54,268,26.8,40.35,0.75,0.8,0.62,0.66,7.2,196.34
16912,509,5311,2669366,61,7.62,6.52,40,5.0,3.46,245,30.62,34.45,0.68,0.75,0.52,0.52,6.28,195.81
16913,606,10609,7930813,54,6.0,4.9,46,5.11,2.98,269,29.89,38.63,0.76,0.81,0.52,0.52,8.28,179.45
16914,570,18569,7492750,49,4.9,3.45,38,3.8,1.93,239,23.9,30.88,0.74,0.8,0.41,0.35,7.45,178.13
16915,520,31656,24275261,48,5.33,5.94,36,4.0,3.43,235,26.11,34.83,0.69,0.76,0.56,0.57,7.53,190.0
16916,343,5282,3526617,39,4.88,3.98,31,3.88,2.23,175,21.88,25.48,0.66,0.69,0.63,0.6,8.8,195.32
16917,275,5951,4997247,39,4.33,2.83,27,3.0,1.22,147,16.33,20.12,0.72,0.75,0.48,0.45,4.02,207.76
16918,265,3292,1705104,41,5.12,3.83,33,4.12,2.59,160,20.0,21.25,0.64,0.7,0.47,0.44,9.87,174.29
16919,245,2895,1436242,33,5.5,4.04,25,4.17,2.93,136,22.67,21.3,0.63,0.7,0.41,0.47,11.75,166.51
16920,236,2093,823978,33,4.71,3.68,23,3.29,2.36,127,18.14,18.48,0.61,0.67,0.62,0.6,14.46,179.54
16921,234,2049,746858,35,5.83,4.07,26,4.33,2.34,138,23.0,20.58,0.6,0.68,0.7,0.72,14.94,196.58
16922,286,26831,36498606,37,4.62,5.45,30,3.75,3.11,153,19.12,25.52,0.63,0.64,0.55,0.56,9.56,183.96
16923,264,8359,7133878,34,3.4,3.44,28,2.8,1.99,141,14.1,22.5,0.74,0.75,0.5,0.44,3.73,194.96
16924,281,6646,5412586,39,4.88,4.52,34,4.25,2.82,151,18.88,22.28,0.64,0.67,0.48,0.39,7.96,165.94
16925,298,9991,8235129,36,4.0,3.04,32,3.56,2.07,170,18.89,23.96,0.74,0.75,0.59,0.59,7.8,183.33
16926,321,5418,3658539,34,5.67,4.68,25,4.17,2.93,167,27.83,27.1,0.63,0.69,0.39,0.33,9.32,194.27
16927,309,12338,8544843,40,4.44,4.33,35,3.89,2.62,162,18.0,21.35,0.67,0.68,0.58,0.55,6.44,206.06
16928,307,4494,3136195,42,4.67,3.46,34,3.78,2.17,154,17.11,23.2,0.75,0.75,0.53,0.53,10.08,171.06
16929,316,2810,934786,49,4.9,4.79,45,4.5,3.03,155,15.5,22.97,0.8,0.81,0.58,0.59,9.22,178.65
16930,404,28466,28945682,32,4.0,3.89,22,2.75,2.49,148,18.5,27.87,0.64,0.65,0.53,0.46,7.63,217.76
16931,611,29929,26934555,36,5.14,5.52,24,3.43,3.05,216,30.86,45.26,0.53,0.46,0.46,0.39,12.26,199.76
16932,305,3778,2548622,46,5.11,4.11,41,4.56,3.47,137,15.22,21.52,0.75,0.73,0.55,0.51,7.56,178.5
16933,289,2788,1048036,39,5.57,5.03,31,4.43,3.6,136,19.43,20.48,0.64,0.66,0.45,0.49,10.06,180.97
16934,307,5729,3795605,50,5.56,4.36,43,4.78,2.91,160,17.78,19.04,0.64,0.66,0.52,0.56,9.87,176.99
16935,274,7078,5239004,37,4.62,4.03,27,3.38,2.33,146,18.25,20.4,0.72,0.75,0.44,0.4,7.92,188.63
16936,317,6348,3931132,42,5.25,4.13,31,3.88,2.85,155,19.38,19.38,0.66,0.66,0.51,0.4,6.85,173.79
16937,350,4535,2162278,56,6.22,4.82,43,4.78,2.91,184,20.44,21.4,0.67,0.68,0.58,0.55,7.36,210.97
16938,351,4098,2014754,39,4.88,5.41,26,3.25,2.96,179,22.38,27.31,0.66,0.74,0.57,0.56,8.63,179.66
16939,439,4191,1733508,53,6.62,5.4,43,5.38,3.02,194,24.25,24.2,0.69,0.76,0.5,0.58,8.91,180.03
16940,402,8831,6754775,58,5.8,6.12,46,4.6,4.53,198,19.8,25.18,0.71,0.72,0.6,0.57,8.02,209.45
16941,390,11220,9559896,46,4.6,4.2,38,3.8,2.74,208,20.8,27.68,0.72,0.72,0.45,0.42,7.93,196.24
16942,469,16172,14772499,43,6.14,4.02,27,3.86,2.12,232,33.14,28.75,0.58,0.59,0.43,0.39,9.26,182.92
16943,636,117711,101450684,50,5.56,4.39,39,4.33,2.18,266,29.56,38.5,0.69,0.7,0.48,0.45,7.31,192.78
16944,376,3968,2128826,52,6.5,4.75,41,5.12,3.0,183,22.88,24.39,0.71,0.77,0.5,0.5,9.02,189.34
16945,387,11389,6913662,47,4.7,3.83,40,4.0,2.67,181,18.1,22.68,0.72,0.74,0.49,0.46,6.88,180.12
16946,312,3078,1244118,45,5.0,3.94,34,3.78,2.44,147,16.33,18.29,0.68,0.74,0.44,0.43,4.97,172.6
16947,361,17879,16509717,42,4.67,3.94,39,4.33,3.32,169,18.78,27.34,0.75,0.78,0.5,0.52,8.71,182.47
16948,303,3363,1416025,46,4.6,4.06,34,3.4,2.32,151,15.1,19.54,0.72,0.72,0.55,0.56,3.73,199.43
16949,401,36822,19036910,44,4.89,4.28,32,3.56,2.74,197,21.89,27.75,0.74,0.78,0.59,0.67,7.7,183.48
16950,519,28402,28057866,50,6.25,6.43,35,4.38,3.74,232,29.0,42.09,0.68,0.73,0.6,0.64,11.96,185.16
16951,378,9760,7164667,45,5.0,6.32,29,3.22,3.46,176,19.56,27.64,0.69,0.69,0.56,0.5,9.82,202.51
16952,328,12012,10670771,42,4.67,4.09,30,3.33,1.66,161,17.89,21.89,0.79,0.8,0.63,0.64,10.36,205.36
16953,435,12826,10941295,55,6.11,4.86,40,4.44,2.51,205,22.78,27.86,0.73,0.79,0.47,0.45,7.42,186.93
16954,368,12857,11121598,49,5.44,5.03,36,4.0,2.65,177,19.67,22.62,0.71,0.75,0.43,0.38,7.5,186.96
16955,392,13308,10984184,47,5.88,5.03,35,4.38,3.07,193,24.12,27.01,0.64,0.64,0.53,0.56,7.6,169.36
16956,322,3874,1551118,38,4.75,3.69,27,3.38,2.2,154,19.25,23.01,0.71,0.76,0.49,0.55,10.75,193.56
16957,353,11374,10014313,48,5.33,5.17,40,4.44,3.61,182,20.22,23.11,0.74,0.77,0.65,0.62,13.35,194.57
16958,327,2829,903902,50,6.25,3.99,41,5.12,3.14,170,21.25,20.89,0.63,0.64,0.55,0.55,10.31,184.76
16959,356,3720,1982685,49,5.44,4.33,41,4.56,2.83,165,18.33,20.82,0.74,0.79,0.46,0.43,11.18,165.31
16960,375,10484,8896107,50,5.56,3.61,40,4.44,2.3,195,21.67,26.89,0.74,0.79,0.48,0.49,7.03,179.45
16961,310,3099,967363,44,4.89,3.33,34,3.78,1.92,154,17.11,20.82,0.77,0.81,0.55,0.54,8.2,173.61
16962,397,4872,2494208,45,5.62,4.24,36,4.5,2.56,178,22.25,26.49,0.63,0.65,0.52,0.52,8.12,216.56
16963,377,4724,2168629,38,4.75,4.68,25,3.12,2.9,189,23.62,28.58,0.7,0.75,0.68,0.77,13.0,190.63
16964,385,13439,10844021,51,5.67,4.53,43,4.78,3.15,188,20.89,23.7,0.71,0.76,0.48,0.42,8.61,186.03
16965,409,14981,13579217,40,5.0,5.13,32,4.0,3.89,192,24.0,28.51,0.69,0.76,0.56,0.52,8.54,198.69
16966,522,20787,19221353,57,6.33,5.12,45,5.0,2.6,248,27.56,30.72,0.77,0.77,0.46,0.42,6.85,204.43
16967,648,22779,20675008,48,6.86,6.79,37,5.29,4.54,278,39.71,39.53,0.66,0.72,0.57,0.56,12.97,190.65
16968,581,6501,3268011,73,7.3,6.41,56,5.6,3.6,265,26.5,30.87,0.74,0.73,0.47,0.47,7.15,189.25
16969,569,5854,2399285,54,6.0,4.85,41,4.56,2.65,231,25.67,33.69,0.73,0.75,0.45,0.41,10.15,179.97
16970,587,15727,12814505,62,6.2,5.41,52,5.2,3.19,272,27.2,31.88,0.7,0.74,0.42,0.36,7.06,187.63
16971,636,11226,8005646,53,6.62,5.71,40,5.0,3.02,259,32.38,31.87,0.73,0.76,0.49,0.41,8.24,191.86
16972,605,7579,4778750,61,6.1,5.45,45,4.5,3.31,273,27.3,31.15,0.75,0.8,0.4,0.38,6.31,169.21
16973,572,8991,5880227,49,8.17,5.27,36,6.0,3.95,249,41.5,32.73,0.63,0.69,0.57,0.49,8.28,187.06
16974,564,6088,2323189,63,7.0,6.16,48,5.33,3.61,249,27.67,31.43,0.69,0.7,0.47,0.49,11.85,193.83
16975,630,7265,3459783,64,7.11,4.91,47,5.22,2.05,275,30.56,33.99,0.71,0.76,0.46,0.43,6.41,190.84
16976,624,14901,13321225,57,6.33,4.69,42,4.67,2.29,284,31.56,32.5,0.76,0.79,0.49,0.42,8.04,183.65
16977,609,56003,74143102,55,6.88,4.64,42,5.25,3.01,236,29.5,31.19,0.69,0.7,0.51,0.46,8.46,194.42
16978,642,23247,21155118,65,8.12,5.14,47,5.88,2.47,271,33.88,37.18,0.72,0.77,0.41,0.35,9.47,190.95
16979,822,19813,11577343,65,7.22,5.38,51,5.67,3.08,307,34.11,45.16,0.72,0.75,0.53,0.53,9.97,203.01
16980,583,10669,6313267,50,6.25,5.5,34,4.25,3.06,258,32.25,40.72,0.67,0.71,0.5,0.49,8.32,170.36
16981,568,11825,8272266,52,5.78,4.35,40,4.44,2.65,230,25.56,29.4,0.76,0.79,0.51,0.5,8.45,170.24
16982,548,7215,3337780,60,7.5,3.63,50,6.25,1.91,232,29.0,31.44,0.69,0.74,0.44,0.46,8.58,189.72
16983,610,6695,2958044,59,6.56,4.45,47,5.22,2.64,257,28.56,34.62,0.7,0.72,0.55,0.52,6.18,203.74
16984,585,13269,8521227,60,6.0,6.11,44,4.4,3.17,253,25.3,32.92,0.7,0.74,0.51,0.46,8.98,198.78
16985,598,8155,3869987,65,8.12,5.74,51,6.38,3.46,248,31.0,32.58,0.67,0.72,0.41,0.34,10.5,194.5
16986,654,13224,9682381,51,6.38,5.37,33,4.12,3.04,236,29.5,40.6,0.73,0.75,0.46,0.4,9.65,172.49
16987,526,8799,5766511,62,6.89,5.93,51,5.67,3.81,230,25.56,31.32,0.83,0.86,0.53,0.48,5.37,192.94
16988,525,12000,9702019,60,7.5,4.31,48,6.0,2.78,229,28.62,30.21,0.71,0.79,0.38,0.35,6.31,173.1
16989,550,5486,1486415,58,7.25,4.95,52,6.5,3.89,257,32.12,31.39,0.72,0.77,0.52,0.5,9.54,197.82
16990,589,10320,6687696,62,6.2,4.83,49,4.9,2.96,244,24.4,28.18,0.8,0.82,0.41,0.4,8.2,187.83
16991,537,15992,14197875,51,6.38,4.24,41,5.12,2.3,221,27.62,32.89,0.76,0.8,0.36,0.3,6.17,199.02
16992,613,11921,8874754,73,7.3,5.25,56,5.6,3.27,273,27.3,31.61,0.73,0.73,0.47,0.42,5.94,173.65
16993,645,10766,7052557,69,8.62,6.35,56,7.0,2.93,284,35.5,32.88,0.68,0.76,0.5,0.5,7.74,198.06
16994,574,7231,3323624,65,7.22,4.71,53,5.89,2.52,272,30.22,37.4,0.79,0.83,0.52,0.49,8.91,214.17
16995,618,11625,9208543,43,7.17,4.75,30,5.0,2.28,256,42.67,39.81,0.6,0.7,0.47,0.37,11.46,189.55
16996,567,5878,2374164,66,6.6,5.15,52,5.2,1.99,226,22.6,27.57,0.79,0.79,0.46,0.43,6.63,181.58
16997,327,14411,2875796,41,4.56,4.36,32,3.56,3.28,162,18.0,22.64,0.69,0.74,0.52,0.57,10.81,182.03
16998,290,6555,4688799,36,4.5,2.98,28,3.5,1.77,139,17.38,19.57,0.72,0.77,0.5,0.45,7.04,211.42
16999,279,7336,5202201,31,4.43,4.24,21,3.0,2.58,135,19.29,23.71,0.66,0.71,0.46,0.41,10.59,198.55
17000,216,6919,6122512,36,6.0,4.82,20,3.33,2.07,112,18.67,16.79,0.62,0.67,0.58,0.52,11.11,198.63
17001,278,2687,808009,37,4.62,3.29,29,3.62,2.2,139,17.38,19.66,0.73,0.78,0.53,0.57,5.94,177.96
17002,223,2222,814801,28,7.0,3.92,20,5.0,2.94,112,28.0,15.17,0.53,0.55,0.49,0.5,17.9,178.01
17003,271,7171,6331242,46,5.75,5.12,35,4.38,3.34,148,18.5,22.81,0.72,0.76,0.56,0.53,6.37,178.86
17004,275,2806,1284454,41,5.86,4.45,28,4.0,2.58,129,18.43,19.26,0.62,0.63,0.61,0.58,6.35,202.65
17005,296,3416,1490544,44,4.89,4.76,34,3.78,3.42,154,17.11,23.21,0.66,0.68,0.54,0.53,8.55,184.26
17006,315,7798,7125271,39,7.8,3.9,27,5.4,2.3,136,27.2,22.0,0.66,0.68,0.39,0.3,10.29,181.93
17007,330,14173,13242167,38,5.43,5.62,26,3.71,3.04,154,22.0,26.24,0.68,0.73,0.55,0.51,10.47,202.69
17008,311,12703,11830072,44,7.33,5.79,25,4.17,2.64,148,24.67,25.8,0.61,0.68,0.48,0.45,12.18,178.92
17009,323,5277,2607530,42,6.0,5.2,32,4.57,2.76,166,23.71,27.49,0.62,0.69,0.53,0.53,9.16,208.36
17010,305,3434,1031832,44,5.5,4.87,33,4.12,3.23,144,18.0,26.83,0.66,0.66,0.53,0.53,9.09,192.4
17011,264,3356,1419978,32,4.0,3.21,31,3.88,3.0,130,16.25,22.78,0.74,0.75,0.5,0.48,8.18,205.7
17012,240,5999,4524124,45,5.0,4.27,37,4.11,2.76,117,13.0,17.46,0.78,0.83,0.51,0.45,5.62,199.32
17013,298,3208,1305957,47,6.71,5.91,32,4.57,2.7,157,22.43,23.98,0.67,0.69,0.64,0.63,7.99,204.72
17014,287,3746,1993756,36,6.0,4.82,21,3.5,1.97,152,25.33,22.55,0.61,0.71,0.52,0.52,19.19,202.5
17015,283,3155,1454257,39,5.57,5.03,30,4.29,3.45,151,21.57,27.28,0.67,0.72,0.43,0.45,13.78,178.45
17016,242,3845,2645577,43,6.14,4.49,34,4.86,2.91,139,19.86,20.84,0.73,0.8,0.52,0.54,11.77,201.42
17017,251,3588,1626264,32,4.57,3.91,28,4.0,3.06,142,20.29,25.94,0.61,0.65,0.42,0.4,15.85,189.21
17018,224,1790,574993,48,5.33,4.24,33,3.67,2.69,141,15.67,18.22,0.7,0.72,0.49,0.48,7.36,188.71
17019,277,11307,11197929,45,5.62,5.32,30,3.75,2.19,149,18.62,22.82,0.71,0.74,0.41,0.39,13.8,186.78
17020,285,12150,11986721,44,5.5,3.96,33,4.12,2.64,155,19.38,23.28,0.67,0.68,0.52,0.52,9.07,193.52
17021,287,13752,1599286,49,5.44,5.5,33,3.67,2.6,144,16.0,20.43,0.67,0.69,0.61,0.57,10.16,158.16
17022,310,6983,5394580,35,4.38,3.54,28,3.5,2.78,156,19.5,26.13,0.69,0.75,0.48,0.46,17.32,173.65
17023,330,3406,1671826,41,5.86,5.7,32,4.57,3.1,172,24.57,30.52,0.68,0.73,0.56,0.62,9.21,165.89
17024,276,2639,1233401,40,5.0,4.78,34,4.25,3.37,155,19.38,24.92,0.64,0.69,0.56,0.53,10.71,201.56
17025,262,3862,2991656,40,4.44,4.28,45,5.0,2.45,134,14.89,23.54,0.9,0.91,0.46,0.43,5.44,206.88
17026,277,18419,19733159,46,5.11,4.26,52,5.78,2.44,141,15.67,20.98,0.85,0.87,0.39,0.35,16.27,184.19
17027,242,3887,2848280,46,5.75,4.1,51,6.38,3.38,124,15.5,18.69,0.88,0.9,0.43,0.43,6.88,186.01
17028,215,2179,800466,48,5.33,3.91,49,5.44,2.88,131,14.56,17.69,0.83,0.87,0.48,0.5,9.0,197.74
17029,244,2968,1780702,50,5.0,3.74,66,6.6,2.63,154,15.4,20.53,0.83,0.84,0.42,0.45,8.95,196.07
17030,185,2102,1181419,38,4.22,3.03,43,4.78,2.54,110,12.22,13.77,0.82,0.82,0.43,0.45,10.08,184.42
17031,243,2134,923025,43,4.78,3.46,45,5.0,2.78,148,16.44,18.89,0.79,0.78,0.48,0.49,7.67,179.44
17032,293,6161,5402975,42,5.25,4.95,46,5.75,2.96,146,18.25,27.79,0.82,0.82,0.27,0.2,5.23,202.83
17033,287,32456,41017926,48,4.8,3.68,53,5.3,3.27,164,16.4,21.14,0.86,0.86,0.41,0.39,6.56,198.76
17034,245,4211,2873650,45,4.5,3.84,47,4.7,2.75,139,13.9,19.77,0.8,0.83,0.51,0.56,8.5,192.48
